AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20,AU22,AU23,AU24,AU25,AU26,AU27,AU32,AU38,AU39,AUL1,AUR1,AUL2,AUR2,AUL4,AUR4,AUL6,AUR6,AUL10,AUR10,AUL12,AUR12,AUL14,AUR14
0.4057713747024536,0.1356657743453979,0.4040938317775726,0.083775483071804,0.2116489261388778,0.4697243571281433,0.0573358610272407,0.3784538507461548,0.0171431433409452,0.1096190065145492,0.0143634853884577,0.1903401017189026,0.1282450854778289,0.0832126587629318,0.3249467015266418,0.0806117504835128,0.0167639628052711,0.0956952944397926,0.0101285595446825,0.1480438560247421,0.0646780431270599,0.2283845245838165,0.2369148135185241,0.0279392302036285,0.0056543783284723,0.1519703567028045,0.00764427985996,0.1590831279754638,0.3631144165992737,0.2354241758584976,0.290399968624115,0.0621534176170825,0.0672384425997734,0.2393210381269455,0.0471886023879051,0.0851496309041976,0.0691810548305511,0.0495902597904205,0.0422355569899082,0.3906739354133606,0.066328153014183
0.3991102576255798,0.1351073682308197,0.3763129413127899,0.0830679610371589,0.2208336591720581,0.5041876435279846,0.0640649944543838,0.406314879655838,0.0172995124012231,0.1242786198854446,0.0148563776165246,0.1952931731939315,0.13787741959095,0.0822666957974433,0.3029189109802246,0.0896525755524635,0.016302628442645,0.099778302013874,0.0104546686634421,0.1446053385734558,0.0665249675512313,0.2529187798500061,0.2520521283149719,0.02751350030303,0.012250225059688,0.1330022811889648,0.0071428250521421,0.1550192087888717,0.390754222869873,0.2272931337356567,0.2832770943641662,0.0642014145851135,0.0688462331891059,0.2412808686494827,0.0476393811404705,0.0859109014272689,0.0658571943640708,0.0518807582557201,0.0432665422558784,0.386830985546112,0.0674492493271827
0.3989340960979461,0.1356389969587326,0.373018354177475,0.0827714800834655,0.2219207137823104,0.5049583911895752,0.0645352751016616,0.4075445532798767,0.0174397379159927,0.1260277926921844,0.0148428957909345,0.1945758759975433,0.1395705491304397,0.0821340903639793,0.3035668730735779,0.0896696671843528,0.0164127442985773,0.1005150154232978,0.0107350619509816,0.1449001878499984,0.0673005729913711,0.2524539232254028,0.2522889673709869,0.0274867750704288,0.0120965065434575,0.1326824724674224,0.0070165074430406,0.1541988551616668,0.3916148543357849,0.226158320903778,0.2847416400909424,0.064343087375164,0.068423256278038,0.2421494722366333,0.0474902056157588,0.0860006138682365,0.0660755187273025,0.0521328598260879,0.0434560552239418,0.3859028220176697,0.0673111230134964
0.4054832756519317,0.1357128620147705,0.3743182122707367,0.0828751921653747,0.2224815785884857,0.5159018039703369,0.0659511983394622,0.410257339477539,0.0181375499814748,0.1260375678539276,0.0143025303259491,0.1993207782506942,0.1399444341659546,0.0816140174865722,0.3095187544822693,0.0918985307216644,0.0166009590029716,0.0998431891202926,0.0105905001983046,0.1469353884458542,0.068162590265274,0.2639507055282593,0.264004647731781,0.0279980972409248,0.0122219575569033,0.1339248567819595,0.0067333485931158,0.1548670977354049,0.3883252739906311,0.2287259995937347,0.2845490276813507,0.0640750154852867,0.0716523453593254,0.2428358048200607,0.0483111217617988,0.0855107009410858,0.0661031156778335,0.0534756109118461,0.0437083840370178,0.3800027966499328,0.0666708052158355
0.4064727425575256,0.1356861889362335,0.3747308552265167,0.0830036252737045,0.2236177921295166,0.5164794921875,0.0660290122032165,0.4108569025993347,0.0181870646774768,0.1266277730464935,0.0142476586624979,0.1998499631881714,0.1399990320205688,0.081697829067707,0.3092414438724518,0.092354729771614,0.0165679957717657,0.0998888909816742,0.010602124966681,0.1470938920974731,0.0677513554692268,0.2652224898338318,0.2647483348846435,0.0280695538967847,0.0121929831802845,0.1335607022047042,0.006715933792293,0.1547059118747711,0.3869429528713226,0.2290057092905044,0.2845150232315063,0.0639158338308334,0.0717198178172111,0.2430763691663742,0.0486034527420997,0.085414707660675,0.066211849451065,0.0536968372762203,0.0438781529664993,0.3782103657722473,0.0666534006595611
0.4039878845214844,0.1377595067024231,0.3753379881381988,0.0844561457633972,0.2189798057079315,0.5133105516433716,0.0663292557001113,0.403721809387207,0.0185499601066112,0.1266746819019317,0.0150039140135049,0.194957435131073,0.1453176736831665,0.0812449753284454,0.3074202537536621,0.0844580233097076,0.0167805086821317,0.1007576510310173,0.0118951275944709,0.1467899680137634,0.0735492557287216,0.2544176280498504,0.2593414187431335,0.0279091224074363,0.0118193309754133,0.1535150408744812,0.0062757418490946,0.1379195004701614,0.3643941581249237,0.2256358414888382,0.2912023961544037,0.0619919709861278,0.0688282772898674,0.2389685660600662,0.0474339686334133,0.086829736828804,0.0660969763994216,0.0537230372428894,0.0437860041856765,0.3812331557273865,0.0668934136629104
0.4077622592449188,0.1358852982521057,0.3839762210845947,0.0845103710889816,0.2168574631214141,0.5137825012207031,0.0656921118497848,0.4027193188667297,0.0183228943496942,0.1255327612161636,0.0152476374059915,0.1944220960140228,0.1445121169090271,0.0817295983433723,0.3100291788578033,0.0839764848351478,0.0167328659445047,0.1006763279438018,0.0119871776551008,0.1470596045255661,0.0748137161135673,0.2545501887798309,0.2600384652614593,0.0279518328607082,0.0116473855450749,0.1538857817649841,0.006289261393249,0.1382861137390136,0.3640226423740387,0.2258268743753433,0.2906777262687683,0.0613187849521636,0.0686628594994545,0.2378119528293609,0.0474007725715637,0.0862274467945098,0.0663192868232727,0.0531817339360713,0.0432976372539997,0.3828016519546509,0.0664914399385452
0.4017376601696014,0.1354382336139679,0.3838451504707336,0.0847296118736267,0.2160896062850952,0.5096561908721924,0.0635455697774887,0.4028022885322571,0.0182548556476831,0.124784380197525,0.0155564844608306,0.1916129291057586,0.1436274945735931,0.0820490419864654,0.3057444095611572,0.0835485309362411,0.0166455190628767,0.0997283607721328,0.0120406374335289,0.1461354494094848,0.0747360736131668,0.2550826668739319,0.259168267250061,0.0279780738055706,0.0116909211501479,0.155298575758934,0.0065231565386056,0.1386446505784988,0.3677437007427215,0.2272588610649109,0.2943831086158752,0.0617039203643798,0.0687597841024398,0.2388212084770202,0.0480453483760356,0.0862623155117034,0.0669929236173629,0.0524371452629566,0.0430842079222202,0.3823989033699035,0.0660728737711906
0.4023681879043579,0.1351576447486877,0.3858233690261841,0.0844179168343544,0.2144422978162765,0.5084770917892456,0.0638972893357276,0.4019301533699035,0.0183154605329036,0.1227520853281021,0.0157008618116378,0.1928037106990814,0.1421836018562317,0.0828958004713058,0.3058063089847564,0.0834418088197708,0.0167011767625808,0.1002509295940399,0.0123353507369756,0.1452404856681823,0.0733667314052581,0.2564758360385895,0.2566996216773987,0.0282691232860088,0.0115506025031209,0.15680792927742,0.0076400716789066,0.1403100192546844,0.3718221783638,0.2282080650329589,0.2965208888053894,0.0619476810097694,0.0694778859615325,0.2400425970554351,0.048333253711462,0.0864028632640838,0.0678207129240036,0.0524328164756298,0.0428716987371444,0.3847662210464477,0.066410481929779
0.3952747285366058,0.1293122321367263,0.3806535005569458,0.0837984010577201,0.2072910666465759,0.506382942199707,0.0640430971980094,0.399754136800766,0.0182398632168769,0.1226880773901939,0.0165541637688875,0.1918764859437942,0.13401859998703,0.0834849029779434,0.2972725629806518,0.0907031670212745,0.0164710134267807,0.1005824953317642,0.0125545365735888,0.1432252377271652,0.0712703913450241,0.2581685781478882,0.2527115046977997,0.028083436191082,0.0117194540798664,0.1573621481657028,0.0079914964735507,0.1403153538703918,0.3727841377258301,0.225736379623413,0.2946624159812927,0.0642901211977005,0.0705576911568641,0.2446429431438446,0.0487760677933692,0.0865443497896194,0.067464604973793,0.0533979535102844,0.0435619316995143,0.3900907039642334,0.0685948580503463
