AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20,AU22,AU23,AU24,AU25,AU26,AU27,AU32,AU38,AU39,AUL1,AUR1,AUL2,AUR2,AUL4,AUR4,AUL6,AUR6,AUL10,AUR10,AUL12,AUR12,AUL14,AUR14
0.6400648355484009,0.2612456977367401,0.3673259615898132,0.314333975315094,0.1860765069723129,0.3844557106494903,0.0580582208931446,0.3222886323928833,0.0229407902806997,0.0785054489970207,0.000354137388058,0.1881761401891708,0.191232144832611,0.0628495067358017,0.5106856226921082,0.0556789264082908,0.0223505422472953,0.0907820686697959,0.0275838524103164,0.0817599892616272,0.0484001003205776,0.1867257505655288,0.1934217661619186,0.0278329849243164,0.0146884517744183,0.1906570792198181,0.0224402621388435,0.1756899058818817,0.3663780391216278,0.2219624519348144,0.3053621649742126,0.0439047813415527,0.0309583581984043,0.0773392021656036,0.0271969437599182,0.1055361777544021,0.0866407826542854,0.0765104219317436,0.0255113486200571,0.3402256369590759,0.0506056994199752
0.6126068830490112,0.2485495805740356,0.4024747014045715,0.3063907623291015,0.1730069518089294,0.3708827495574951,0.0616974160075187,0.3065890669822693,0.0245948880910873,0.0749801695346832,0.0003628902486525,0.1777968406677246,0.180637776851654,0.0619476400315761,0.5089198350906372,0.0560896396636962,0.0211398545652627,0.0903945118188858,0.0287803132086992,0.1059615612030029,0.0473998226225376,0.1704881191253662,0.2134290039539337,0.0291287451982498,0.0135599775239825,0.2012356221675872,0.0236333422362804,0.1763270646333694,0.3769572377204895,0.1920492053031921,0.2994096279144287,0.0420511215925216,0.0274395160377025,0.0778711289167404,0.0265872776508331,0.1064450591802597,0.0844769701361656,0.0741990059614181,0.024401344358921,0.3505491316318512,0.0491032712161541
0.6155582070350647,0.2497156262397766,0.4019880890846252,0.309331476688385,0.1745280623435974,0.3725084066390991,0.062129683792591,0.3051435947418213,0.0238789394497871,0.0749657377600669,0.0006404728628695,0.179678812623024,0.1816920042037964,0.0627096891403198,0.5129268169403076,0.0558440387248992,0.0214589275419712,0.0913128107786178,0.0286874398589134,0.1069247424602508,0.0478210151195526,0.1705790758132934,0.2117131203413009,0.0294196009635925,0.0136623289436101,0.2046073973178863,0.024200364947319,0.177713930606842,0.3799741864204407,0.1928411722183227,0.3008195459842682,0.0428167805075645,0.0271646957844495,0.0790497586131095,0.0267853811383247,0.1073893159627914,0.0854699090123176,0.074694313108921,0.0249744486063718,0.3544551730155945,0.0497188419103622
0.5704919695854187,0.1829244941473007,0.4528322219848633,0.2449831366539001,0.1456523835659027,0.330373078584671,0.073206752538681,0.2345343232154846,0.0248277075588703,0.072867140173912,0.0037456436548382,0.1715136766433715,0.1466413140296936,0.0614770911633968,0.5231654644012451,0.0626491829752922,0.0230075009167194,0.0914748087525367,0.0326108448207378,0.0780694708228111,0.0506912134587764,0.1507847011089325,0.1427067518234253,0.0310096368193626,0.0182938612997531,0.1820052713155746,0.026526216417551,0.1904832422733307,0.4055140614509582,0.1845159977674484,0.3097709417343139,0.0492375828325748,0.0297904405742883,0.1062089949846267,0.0308279395103454,0.1035170406103134,0.0832925885915756,0.0757733806967735,0.0276491343975067,0.4040393233299255,0.0605425536632537
0.5688601136207581,0.1622700095176696,0.4706721305847168,0.220593512058258,0.1431231349706649,0.34095299243927,0.0781942903995513,0.2350576519966125,0.0251275468617677,0.0734224840998649,0.0043363836593925,0.1648782193660736,0.1373077034950256,0.0871421545743942,0.4954217076301574,0.0619415156543254,0.022638376802206,0.0929281413555145,0.0312529280781745,0.0827759727835655,0.0538061633706092,0.1628677248954773,0.1483701914548874,0.0306403152644634,0.0162310618907213,0.162168264389038,0.0268214493989944,0.1916116625070572,0.405337393283844,0.1722659617662429,0.3079404830932617,0.0497870631515979,0.0291739143431186,0.1055923402309417,0.0318352952599525,0.0948101431131362,0.0949519649147987,0.0764524936676025,0.0295930579304695,0.4121741056442261,0.0546565800905227
0.5452412366867065,0.1577605754137039,0.4574153423309326,0.1808776706457138,0.134665310382843,0.3535121977329254,0.0691599771380424,0.2895630896091461,0.0222266316413879,0.0808429270982742,0.001655574189499,0.1700981706380844,0.1833927035331726,0.0809835940599441,0.5563580989837646,0.0575139708817005,0.0237947180867195,0.0888222008943557,0.0316247642040252,0.1163469105958938,0.0672537684440612,0.1505144536495208,0.2075623720884323,0.0334582924842834,0.0158029310405254,0.226319670677185,0.0223853960633277,0.1897997856140136,0.4153392314910888,0.1815713495016098,0.3022880554199219,0.0582181476056575,0.0514537245035171,0.1146906241774559,0.0305215306580066,0.0925148576498031,0.0998749062418937,0.0716901272535324,0.0279530249536037,0.4315929114818573,0.0716725960373878
0.5521870851516724,0.1368565112352371,0.4551113247871399,0.2330347150564193,0.1176728084683418,0.3200975358486175,0.0790282115340232,0.2135996222496032,0.0283054448664188,0.0670878291130065,0.0045155780389904,0.1549363434314727,0.1070679277181625,0.0752165168523788,0.4562602341175079,0.0627379938960075,0.0260210745036602,0.0979997888207435,0.0341092050075531,0.085760086774826,0.0554739944636821,0.1673083007335662,0.1462129056453704,0.0353110544383525,0.0195148847997188,0.1834155023097992,0.0299495309591293,0.2022757977247238,0.4353285729885101,0.2003760039806366,0.3431100845336914,0.0516844391822814,0.0326051637530326,0.1164261996746063,0.0330595821142196,0.1011430323123931,0.0967408567667007,0.0800047516822815,0.0303938910365104,0.4303168654441833,0.0648079216480255
0.5976006984710693,0.1600778400897979,0.4381206929683685,0.2387610226869583,0.1272813081741333,0.3402100503444671,0.0818424671888351,0.2605389654636383,0.0279449876397848,0.0693774223327636,0.0039039871189743,0.1564268171787262,0.1196392923593521,0.0715001374483108,0.4681888818740845,0.061443630605936,0.0221998486667871,0.0889902710914611,0.0337548330426216,0.0862785205245018,0.0515540018677711,0.1677913963794708,0.1620211601257324,0.0317612886428833,0.0198933444917202,0.1681134104728698,0.0280086454004049,0.1985897868871688,0.4032573401927948,0.2041665315628051,0.3327305316925049,0.0503453165292739,0.0320953615009784,0.1073547378182411,0.03219560906291,0.1135476008057594,0.096684418618679,0.0801099091768264,0.0283111371099948,0.414921373128891,0.063066117465496
0.5945990085601807,0.158231645822525,0.4411976337432861,0.2363598197698593,0.1286382377147674,0.3408822119235992,0.0822858363389968,0.2608178853988647,0.0279368683695793,0.0696097463369369,0.0037777945399284,0.1570107787847519,0.1206497922539711,0.0702399164438247,0.4692373871803283,0.061100348830223,0.0221000090241432,0.0886148586869239,0.0335102900862693,0.0865324512124061,0.0518152862787246,0.1683302372694015,0.1616701334714889,0.0311460308730602,0.0192642081528902,0.1670225262641906,0.0274737924337387,0.1969786286354065,0.4016778767108917,0.2026001513004303,0.330325186252594,0.0498695932328701,0.0315097607672214,0.1057856380939483,0.0319838784635067,0.1120480671525001,0.0957018882036209,0.0796057507395744,0.0281389467418193,0.4130879044532776,0.0622148774564266
0.5961054563522339,0.2055783867835998,0.3977460861206054,0.2281751036643982,0.1408827751874923,0.3658919334411621,0.0809062868356704,0.2843172550201416,0.0287688579410314,0.0750587731599807,0.0040298802778124,0.1660148501396179,0.1356890201568603,0.0745945423841476,0.5024909377098083,0.0603718794882297,0.0204391200095415,0.0878387242555618,0.0322719886898994,0.0852896720170974,0.0537497885525226,0.1698376834392547,0.1647532284259796,0.0292967371642589,0.018780555576086,0.1481159925460815,0.0243063196539878,0.1856799274682998,0.3926393985748291,0.2062258869409561,0.2965874075889587,0.0493415780365467,0.0395692475140094,0.0991672277450561,0.0301305372267961,0.104432076215744,0.0908305272459983,0.0779490768909454,0.0276951007544994,0.3904539942741394,0.0580882169306278
