AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU11,AU12,AU13,AU14,AU15,AU16,AU17,AU18,AU19,AU20,AU22,AU23,AU24,AU25,AU26,AU27,AU32,AU38,AU39,AUL1,AUR1,AUL2,AUR2,AUL4,AUR4,AUL6,AUR6,AUL10,AUR10,AUL12,AUR12,AUL14,AUR14
0.3127992153167724,0.2572473287582397,0.4763756692409515,0.1564854979515075,0.5563284158706665,0.6011884212493896,0.1822463870048523,0.3074145913124084,0.0239952206611633,0.1641188263893127,0.0426272824406623,0.2693952918052673,0.5089815258979797,0.0339627787470817,0.691834032535553,0.0508200302720069,0.0311624929308891,0.1686415374279022,0.0094873318448662,0.1247556805610656,0.2208144813776016,0.1376038491725921,0.2543664276599884,0.0606650486588478,0.0354878790676593,0.1641471236944198,0.0148273147642612,0.1748853921890258,0.4422226548194885,0.2471008002758026,0.3367751836776733,0.0288300812244415,0.018823193386197,0.1347950994968414,0.0411951690912246,0.1728048473596573,0.097682237625122,0.0706543773412704,0.0381582900881767,0.3172981739044189,0.0565981715917587
0.3201247751712799,0.2595470547676086,0.4782502651214599,0.1556611210107803,0.5436078906059265,0.6354358196258545,0.1741425693035125,0.3081242740154266,0.0249034091830253,0.1575167924165725,0.0561244711279869,0.2834202647209167,0.4894556701183319,0.0342697128653526,0.6919941902160645,0.0524637848138809,0.0326125547289848,0.1785413324832916,0.010178092867136,0.1247075349092483,0.2351547479629516,0.1304329335689544,0.2206747829914093,0.0671426132321357,0.0388632342219352,0.1670450270175933,0.0158060528337955,0.1767260879278183,0.4576199650764465,0.2558801174163818,0.3491329550743103,0.0335963293910026,0.0228947792202234,0.1381400227546692,0.0398571714758873,0.1868089139461517,0.1038131043314933,0.0713940262794494,0.0416013747453689,0.2984011769294739,0.0593764372169971
0.3264555633068084,0.2726345658302307,0.4732482731342315,0.1586778610944748,0.5425342321395874,0.6362947225570679,0.1695440113544464,0.3131229281425476,0.0211284738034009,0.1587776243686676,0.0542568117380142,0.2858100533485412,0.4916718602180481,0.0338483266532421,0.699682891368866,0.0516601428389549,0.0323032438755035,0.1781360656023025,0.0098614729940891,0.1298863440752029,0.2397719025611877,0.1310217678546905,0.2285340428352356,0.0659928321838378,0.0374322980642318,0.1661469787359237,0.0153797855600714,0.1767736971378326,0.4548617005348205,0.2579297721385956,0.3468189537525177,0.0327137485146522,0.0219597816467285,0.1343953013420105,0.0387360230088233,0.1874615401029586,0.1019748002290725,0.0672561824321746,0.0403085090219974,0.2956862449645996,0.0588072389364242
0.3391817808151245,0.2693771123886108,0.475968062877655,0.1516506373882293,0.5535658597946167,0.5791593790054321,0.1423457115888595,0.3144837617874145,0.0207109563052654,0.1510720700025558,0.0436962768435478,0.2566050589084625,0.4408350586891174,0.0460686236619949,0.6682712435722351,0.0531972497701644,0.029972206801176,0.1757715791463852,0.0125518245622515,0.0918747633695602,0.1949752569198608,0.1228283941745758,0.2509115040302276,0.0610905289649963,0.0441763401031494,0.1604956090450287,0.0139382798224687,0.1925776302814483,0.4563841223716736,0.2826030552387237,0.33859783411026,0.0256080105900764,0.0152966734021902,0.1172818690538406,0.0368531197309494,0.1934268474578857,0.0983745008707046,0.0699615105986595,0.038131445646286,0.3228650093078613,0.0601247996091842
0.3402650058269501,0.2950020730495453,0.47917440533638,0.1526437550783157,0.5542610883712769,0.5793895721435547,0.1452119201421737,0.3158731162548065,0.0209813229739666,0.1518167853355407,0.0425207912921905,0.2566570043563843,0.4477092027664184,0.0453541278839111,0.671738862991333,0.052222441881895,0.0298270620405673,0.1721978336572647,0.012406968511641,0.1259875744581222,0.1958646923303604,0.123084619641304,0.2510671019554138,0.059839554131031,0.0432006046175956,0.1585152745246887,0.01384530775249,0.1911830604076385,0.4524906277656555,0.2868886590003967,0.3406770825386047,0.0253625363111495,0.0153978876769542,0.1142998933792114,0.0365557484328746,0.1928205490112304,0.0967814922332763,0.0692813843488693,0.0375689268112182,0.3213474154472351,0.0589310601353645
0.3166079521179199,0.2645250856876373,0.4956198334693908,0.1587392687797546,0.555199146270752,0.6230891942977905,0.1749327182769775,0.3168812096118927,0.023375479504466,0.1614419221878051,0.0458859205245971,0.254511296749115,0.4751363396644592,0.0415774583816528,0.6818959712982178,0.0500736385583877,0.0285609383136034,0.1668763756752014,0.0152750518172979,0.1164239645004272,0.23037189245224,0.1313007771968841,0.2564292848110199,0.0624352619051933,0.0430623143911361,0.1561619639396667,0.0150523008778691,0.1930857002735138,0.4555385708808899,0.2759454250335693,0.3484557569026947,0.0342147052288055,0.0240065846592187,0.12800133228302,0.0387524142861366,0.1871314495801925,0.0995330214500427,0.0659847855567932,0.035050980746746,0.3172301054000854,0.0568656846880912
0.3144277334213257,0.2601797580718994,0.4946678876876831,0.1549296528100967,0.5598921775817871,0.6286392211914062,0.1801920235157013,0.3220483064651489,0.0231904424726963,0.1662817597389221,0.047464795410633,0.2575258910655975,0.4755869507789612,0.0413149148225784,0.684364378452301,0.0504834949970245,0.0286920052021741,0.1677145212888717,0.0151205491274595,0.1167105436325073,0.2304967790842056,0.1320146024227142,0.2567335367202759,0.0625808984041214,0.0429787188768386,0.1666774153709411,0.015018556267023,0.1913505643606186,0.4550637304782867,0.2729374766349792,0.3480476140975952,0.034735731780529,0.024423636496067,0.1308016777038574,0.0393751934170722,0.1857281923294067,0.0994836390018463,0.0661686807870864,0.0353457294404506,0.3144029378890991,0.0562111586332321
0.3298729360103607,0.2719144821166992,0.5037201642990112,0.1618696600198745,0.5712255835533142,0.6268486976623535,0.162560224533081,0.3030228018760681,0.0246484838426113,0.1547600328922271,0.0553373768925666,0.2924619019031524,0.4789600372314453,0.0448438450694084,0.6840754747390747,0.0528252758085727,0.0346408225595951,0.1622897982597351,0.012761385180056,0.1206532940268516,0.2169143706560135,0.1355505287647247,0.2301485240459442,0.0664466619491577,0.0413032881915569,0.14815154671669,0.0151338148862123,0.1829227954149246,0.4405896663665771,0.2758019566535949,0.3429860174655914,0.037589892745018,0.0263998676091432,0.1305355578660965,0.041798111051321,0.1950232982635498,0.1049549132585525,0.0669691488146781,0.0377946831285953,0.3109442591667175,0.0596754252910614
0.3299004435539245,0.2725688517093658,0.5032134056091309,0.16143499314785,0.572268009185791,0.6270004510879517,0.1633782088756561,0.3033094406127929,0.0247077122330665,0.1549052149057388,0.055294819176197,0.2923802733421325,0.4782854318618774,0.0449804738163948,0.6826984882354736,0.0528202578425407,0.0346359126269817,0.163288414478302,0.0127277262508869,0.1209207475185394,0.2167467325925827,0.1353690773248672,0.2296825945377349,0.0663078352808952,0.0413162112236022,0.1476227045059204,0.0151513824239373,0.1825303435325622,0.4413305819034576,0.2754073143005371,0.3435707688331604,0.0376018807291984,0.0263451896607875,0.1307196766138076,0.0418315976858139,0.1944736093282699,0.1047691479325294,0.0670248717069625,0.0377807319164276,0.3114438652992248,0.0598699636757373
0.3240997195243835,0.2602950930595398,0.4771093726158142,0.1574765890836715,0.5641366839408875,0.6348931789398193,0.16209676861763,0.3215930759906769,0.0240662805736064,0.1699872314929962,0.0515171736478805,0.2955844402313232,0.475079596042633,0.0456392168998718,0.6723138093948364,0.0535243526101112,0.0333835259079933,0.1759317815303802,0.0138189531862735,0.1170805990695953,0.2022830247879028,0.1381556689739227,0.2280854135751724,0.0648699924349784,0.044802002608776,0.1672788262367248,0.015180392190814,0.1822978556156158,0.4468730092048645,0.2660494446754455,0.3097882270812988,0.0365338698029518,0.0265217684209346,0.132631629705429,0.0421350710093975,0.1902522146701812,0.1036283671855926,0.0672653019428253,0.0390422269701957,0.3140385746955871,0.0604704171419143
