timestamp,x,y,l_x,l_y,r_x,r_y,pupil_l,pupil_r,event_type,fixation_x,fixation_y,event_duration,fixation_id,merged,event_id,aoi_type,aoi,aoi_id
0.0,1254.1511535644531,616.9097900390625,0.4933720529079437,0.4298249781131744,0.4899027943611145,0.4284095764160156,3.43109130859375,3.3484649658203125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
4.0,1252.7369689941406,624.2721319198608,0.4925152361392975,0.43830606341362,0.4893503785133362,0.4335223138332367,3.455108642578125,3.322601318359375,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
8.0,1251.398468017578,627.3649120330809,0.491595059633255,0.4382050931453705,0.4888275265693664,0.4356700778007507,3.439971923828125,3.345703125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
12.0,1254.1976928710938,617.8265905380248,0.4945405125617981,0.4494509994983673,0.489920973777771,0.4290462434291839,3.4606170654296875,3.3453521728515625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
16.0,1242.6676177978513,618.1685829162598,0.4881763756275177,0.4435217380523681,0.4854170382022857,0.4292837381362915,3.4618682861328125,3.333404541015625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
20.0,1245.420913696289,621.7646312713622,0.4929507076740265,0.4363324344158172,0.4864925444126129,0.431780993938446,3.4491424560546875,3.330108642578125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
24.0,1253.274917602539,641.6457653045654,0.4880479276180267,0.4333661496639251,0.4895605146884918,0.4455873370170593,3.431243896484375,3.3590087890625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
28.0,1241.5170288085935,611.1956548690796,0.4869252443313598,0.4343689084053039,0.4849675893783569,0.4244414269924164,3.412750244140625,3.316802978515625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
32.0,1246.7794036865234,615.7047700881957,0.4897080659866333,0.4363603293895721,0.4870232045650482,0.4275727570056915,3.4319610595703125,3.3084869384765625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
36.0,1240.170669555664,626.9205665588378,0.4920696318149566,0.4358090758323669,0.4844416677951813,0.4353615045547485,3.4511260986328125,3.3493804931640625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
40.0,1247.7439117431638,641.0204029083251,0.4925814867019653,0.4431347250938415,0.4873999655246734,0.4451530575752258,3.4216766357421875,3.3522491455078125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
44.0,1241.7072296142576,626.7555570602416,0.4921168088912964,0.4360436499118805,0.4850418865680694,0.4352469146251678,3.39263916015625,3.3352203369140625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
48.0,1240.2133178710938,614.273371696472,0.4879317283630371,0.4314101338386535,0.484458327293396,0.4265787303447723,3.40545654296875,3.2884674072265625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
52.0,1241.4906311035156,608.5467052459717,0.4892700314521789,0.424198567867279,0.4849572777748108,0.4226018786430359,3.392547607421875,3.2991943359375,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
56.0,1238.3248901367185,630.8688640594482,0.4890789687633514,0.426697701215744,0.4837206602096557,0.4381033778190613,3.386703491210937,3.3116455078125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
60.0,1232.1014404296875,610.0987386703491,0.4876802861690521,0.4389298856258392,0.4812896251678467,0.4236796796321869,3.407073974609375,3.305892944335937,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
64.0,1222.1746826171873,623.3933973312377,0.4894212782382965,0.4294187426567077,0.4774119853973388,0.4329120814800262,3.3810577392578125,3.32012939453125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
68.0,1236.2934112548828,624.0330934524535,0.4915801286697387,0.4440548717975616,0.4829271137714386,0.4333563148975372,3.412261962890625,3.300888061523437,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
72.0,1239.8263549804688,609.0528059005737,0.4861516654491424,0.4296754002571106,0.4843071699142456,0.422953337430954,3.374664306640625,3.293319702148437,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
76.0,1236.4257812499998,631.0985469818115,0.4915481805801391,0.4301075637340545,0.4829788208007812,0.4382628798484802,3.3958892822265625,3.3125457763671875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
80.0,1228.4638214111326,629.4114160537719,0.4860909283161163,0.4382279515266418,0.4798686802387237,0.4370912611484527,3.404052734375,3.3136749267578125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
84.0,1234.48616027832,627.7386617660521,0.4897683262825012,0.4491064250469208,0.4822211563587188,0.4359296262264251,3.426605224609375,3.320037841796875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
88.0,1241.286163330078,613.7845230102539,0.4877620041370392,0.4301441311836242,0.4848774075508117,0.4262392520904541,3.388412475585937,3.29541015625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
92.0,1228.9189147949216,635.5708408355712,0.4951485693454742,0.4406928718090057,0.4800464510917663,0.4413686394691467,3.3893585205078125,3.319686889648437,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
96.0,1237.2579956054685,610.3691053390502,0.4931378066539764,0.433276891708374,0.4833039045333862,0.4238674342632293,3.3844451904296875,3.283355712890625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
100.0,1222.086410522461,647.271065711975,0.4901397228240967,0.4498282670974731,0.4773775041103363,0.449493795633316,3.4242401123046875,3.3483123779296875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
104.0,1240.9834289550781,627.6863479614257,0.488361656665802,0.4404885470867157,0.4847591519355774,0.4358932971954345,3.4031524658203125,3.313232421875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
108.0,1221.701736450195,619.434928894043,0.4932505190372467,0.4228657484054565,0.4772272408008575,0.4301631450653076,3.3595428466796875,3.3094635009765625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
112.0,1234.2666625976562,616.0444450378417,0.4899905920028686,0.4379514753818512,0.4821354150772095,0.4278086423873901,3.38653564453125,3.294647216796875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
116.0,1235.7980346679688,628.3089637756347,0.4923966526985168,0.4276865720748901,0.4827336072921753,0.4363256692886352,3.3790435791015625,3.2997283935546875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
120.0,1230.4537200927734,618.797936439514,0.4844561815261841,0.429749459028244,0.4806459844112396,0.429720789194107,3.372055053710937,3.28387451171875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
124.0,1241.3740539550781,626.8249511718749,0.4910978376865387,0.4398484528064728,0.4849117398262024,0.4352951049804687,3.39349365234375,3.3009033203125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
128.0,1240.6400299072266,619.5850467681885,0.4906716644763946,0.4507105052471161,0.4846250116825104,0.4302673935890198,3.4033203125,3.290863037109375,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
132.0,1239.525146484375,613.6543607711792,0.4899631142616272,0.4441623985767364,0.484189510345459,0.4261488616466522,3.386474609375,3.281280517578125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
136.0,1243.4221649169922,625.2109050750731,0.4897461235523224,0.4258019626140594,0.4857117831707001,0.4341742396354675,3.360702514648437,3.276885986328125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
140.0,1236.5429687499998,618.5094165802002,0.4911258220672607,0.4389390349388122,0.4830245971679687,0.4295204281806946,3.378662109375,3.272552490234375,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
144.0,1230.9632873535154,619.6590328216552,0.4922317266464233,0.4357616305351257,0.480845034122467,0.4303187727928161,3.3808746337890625,3.3018035888671875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
148.0,1239.3992614746094,612.1926641464233,0.4891588091850281,0.4387801587581634,0.4841403365135193,0.4251337945461273,3.3801422119140625,3.27392578125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
152.0,1245.4846191406248,634.2053174972533,0.4891154766082763,0.4403795599937439,0.4865174293518066,0.4404203593730926,3.3777313232421875,3.300933837890625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
156.0,1236.7469787597654,619.1825866699218,0.4886078238487243,0.4300906062126159,0.4831042885780334,0.4299879074096679,3.381698608398437,3.2962799072265625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
160.0,1226.9307708740234,647.3023080825806,0.4905278086662292,0.4336979985237121,0.4792698323726654,0.4495154917240143,3.376815795898437,3.311767578125,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
164.0,1246.6417694091797,621.7695236206054,0.4852574169635772,0.432273268699646,0.4869694411754608,0.4317843914031982,3.3828582763671875,3.2876434326171875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
168.0,1230.2584075927734,628.3766412734984,0.4914817810058594,0.4351310133934021,0.4805696904659271,0.4363726675510406,3.3833465576171875,3.2916259765625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
172.0,1247.7905273437498,634.9515295028687,0.4904008507728576,0.4370826482772827,0.4874181747436523,0.4409385621547699,3.382568359375,3.3033599853515625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
176.0,1243.2343292236326,625.02516746521,0.4884839355945587,0.4397683441638946,0.4856384098529815,0.4340452551841736,3.400497436523437,3.2704315185546875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
180.0,1253.1739044189453,631.0344314575195,0.4929026067256927,0.4471182823181152,0.4895210564136505,0.438218355178833,3.388763427734375,3.283355712890625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
184.0,1244.2712402343748,642.0805835723876,0.4932578802108764,0.4402282536029815,0.4860434532165527,0.4458892941474914,3.379745483398437,3.311737060546875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
188.0,1249.8092651367185,614.3437957763671,0.4925650656223297,0.4512262642383575,0.4882067441940307,0.4266276359558105,3.4147186279296875,3.283050537109375,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
192.0,1276.6397857666013,633.7696838378905,0.4968949258327484,0.4480867087841034,0.4986874163150787,0.4401178359985351,3.37261962890625,3.30670166015625,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
196.0,1306.107177734375,623.3169221878051,0.5065976977348328,0.4407429695129394,0.5101981163024902,0.4328589737415313,3.4268798828125,3.3016815185546875,Fixation,1241.8655044555665,624.126559638977,196.0,1.0,True,1,image,,11.0
200.0,1343.9877319335938,578.8558101654052,0.5194563269615173,0.4329173266887665,0.5249952077865601,0.4019832015037536,3.4226531982421875,3.296875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
204.0,1345.1268005371094,557.6337862014769,0.5214548110961914,0.397898405790329,0.5254401564598083,0.3872456848621368,3.38983154296875,3.27520751953125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
208.0,1319.3406677246094,572.4412536621093,0.519528865814209,0.4077917635440826,0.5153674483299255,0.3975286483764648,3.40667724609375,3.2906036376953125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
212.0,1317.0379638671875,555.6786918640137,0.5196609497070312,0.4136039316654205,0.5144679546356201,0.3858879804611206,3.42010498046875,3.2591094970703125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
216.0,1316.0104370117188,584.2535734176636,0.5194936990737915,0.4097805023193359,0.5140665769577026,0.4057316482067108,3.420166015625,3.3017730712890625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
220.0,1305.9249877929688,577.2206926345825,0.518085241317749,0.4098519086837768,0.5101269483566284,0.4008477032184601,3.407379150390625,3.284912109375,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
224.0,1314.1912841796875,583.2711124420166,0.5219485759735107,0.4076011180877685,0.5133559703826904,0.4050493836402893,3.409774780273437,3.260894775390625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
228.0,1309.4404602050781,566.1803770065306,0.5216944813728333,0.4200721979141235,0.5115001797676086,0.3931808173656463,3.4303741455078125,3.279571533203125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
232.0,1311.4984130859375,593.8736057281493,0.5200047492980957,0.4027091562747955,0.5123040676116943,0.4124122262001037,3.406723022460937,3.3309326171875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
236.0,1321.8060302734375,561.3796949386597,0.5209344625473022,0.4003596305847168,0.5163304805755615,0.3898470103740692,3.3995513916015625,3.2548370361328125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
240.0,1315.3176879882812,595.2262115478514,0.5163528323173523,0.4086799919605255,0.5137959718704224,0.4133515357971191,3.408935546875,3.3208465576171875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
244.0,1321.5519714355469,567.6600122451782,0.5202974677085876,0.4046043157577514,0.5162312388420105,0.3942083418369293,3.4246826171875,3.3127899169921875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
248.0,1317.2445678710938,563.4985971450806,0.5180391669273376,0.417598009109497,0.514548659324646,0.3913184702396393,3.4196014404296875,3.2792205810546875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
252.0,1322.6597595214844,570.9308481216431,0.5183634161949158,0.417311817407608,0.5166639685630798,0.3964797556400299,3.409286499023437,3.271713256835937,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
256.0,1315.0471496582031,571.9418048858641,0.5184143781661987,0.4122353196144104,0.5136902928352356,0.3971818089485168,3.417083740234375,3.29962158203125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
260.0,1317.1217346191406,570.5522489547728,0.5202170014381409,0.410331130027771,0.5145006775856018,0.3962168395519256,3.410385131835937,3.28350830078125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
264.0,1312.12646484375,575.7357788085936,0.517414391040802,0.410704642534256,0.5125494003295898,0.3998165130615234,3.4195098876953125,3.2993316650390625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
268.0,1312.3149108886719,556.0390949249266,0.5188133120536804,0.422603040933609,0.5126230120658875,0.3861382603645324,3.4493408203125,3.2762451171875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
272.0,1313.1529235839844,568.5338544845581,0.5191265344619751,0.4026645421981811,0.5129503607749939,0.3948151767253876,3.4028472900390625,3.2659149169921875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
276.0,1316.1624145507812,576.0644245147705,0.5199448466300964,0.4189451038837433,0.5141259431838989,0.4000447392463684,3.427581787109375,3.30731201171875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
280.0,1313.5139465332031,575.1236343383788,0.514401912689209,0.4136214554309845,0.5130913853645325,0.3993914127349853,3.417327880859375,3.2839813232421875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
284.0,1318.3802795410156,565.0827741622924,0.5160305500030518,0.4217083752155304,0.5149922966957092,0.3924185931682586,3.4520721435546875,3.2838592529296875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
288.0,1312.0069885253906,572.4105262756347,0.5185841917991638,0.414105474948883,0.5125027298927307,0.3975073099136352,3.4226226806640625,3.2757568359375,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
292.0,1316.2210083007812,577.5009298324584,0.5172126889228821,0.4045601487159729,0.5141488313674927,0.4010423123836517,3.420013427734375,3.298248291015625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
296.0,1319.55078125,574.9063539505004,0.5198069214820862,0.4046640694141388,0.5154495239257812,0.3992405235767364,3.392440795898437,3.2832794189453125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
300.0,1322.8189086914062,549.9764442443847,0.5219345092773438,0.3972797393798828,0.5167261362075806,0.3819280862808227,3.3625030517578125,3.227325439453125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
304.0,1319.6583557128906,569.2540597915649,0.519054114818573,0.4129305481910705,0.5154915452003479,0.3953153192996979,3.39166259765625,3.2519683837890625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
308.0,1316.1126708984375,581.0976219177246,0.5192963480949402,0.4021430015563965,0.5141065120697021,0.4035400152206421,3.3951416015625,3.264862060546875,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
312.0,1318.2118225097656,557.3173713684081,0.5228644609451294,0.3973419368267059,0.5149264931678772,0.3870259523391723,3.360595703125,3.24200439453125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
316.0,1318.9546203613281,561.6474866867064,0.5250049829483032,0.401966780424118,0.5152166485786438,0.3900329768657684,3.3348388671875,3.2354736328125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
320.0,1309.6372985839844,584.0936279296875,0.5186145305633545,0.4058834016323089,0.5115770697593689,0.4056205749511719,3.37457275390625,3.2422637939453125,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
324.0,1314.6511840820312,587.9341650009155,0.5189555883407593,0.3945716619491577,0.5135356187820435,0.4082876145839691,3.3553009033203125,3.2591705322265625,Fixation,1321.0112973476978,576.7229038603763,184.0,2.0,True,2,image,,11.0
