timestamp,x,y,l_x,l_y,r_x,r_y,pupil_l,pupil_r,event_type,fixation_x,fixation_y,event_duration,fixation_id,merged,event_id,aoi_type,aoi,aoi_id
0.0,1280.3614807128906,714.0012931823729,0.5084800124168396,0.4821062982082367,0.5001412034034729,0.4958342313766479,3.695236206054687,3.5636138916015625,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
4.0,1286.7796325683594,718.1426239013671,0.514814555644989,0.4775606989860534,0.5026482939720154,0.4987101554870605,3.685623168945313,3.583343505859375,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
8.0,1270.3598785400388,718.5918188095092,0.5114545822143555,0.4797151088714599,0.4962343275547027,0.4990220963954925,3.6469879150390634,3.579452514648437,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
12.0,1278.2206726074216,701.5515518188475,0.5071663856506348,0.4888591170310974,0.4993049502372741,0.4871885776519775,3.6833343505859375,3.560028076171875,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
16.0,1278.6753082275388,711.5564489364623,0.5068275928497314,0.4814630150794983,0.4994825422763824,0.4941364228725433,3.66845703125,3.569808959960937,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
20.0,1281.4164733886719,702.1642971038817,0.5056950449943542,0.4774501919746399,0.50055330991745,0.487614095211029,3.65667724609375,3.5555419921875,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
24.0,1284.3252563476562,705.5482149124146,0.5127067565917969,0.4866733253002167,0.5016895532608032,0.4899640381336212,3.691604614257813,3.56915283203125,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
28.0,1282.0771789550781,709.6092510223388,0.5096161961555481,0.4818526208400726,0.5008113980293274,0.4927842020988464,3.679977416992187,3.563079833984375,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
32.0,1283.668212890625,713.7168073654175,0.5109302997589111,0.4940385818481445,0.5014328956604004,0.4956366717815399,3.6999359130859375,3.569076538085937,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
36.0,1271.7851257324219,714.0309047698973,0.5100032091140747,0.4944648742675781,0.4967910647392273,0.4958547949790954,3.70391845703125,3.584701538085937,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
40.0,1275.3988647460935,705.6473922729492,0.5091127753257751,0.4853553473949432,0.4982026815414428,0.4900329113006592,3.6746978759765625,3.56878662109375,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
44.0,1283.6929321289062,704.8432874679564,0.5100222826004028,0.4790762960910797,0.501442551612854,0.4894745051860809,3.688323974609375,3.545639038085937,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
48.0,1283.9076232910156,713.6689138412474,0.5144526362419128,0.4887757003307342,0.501526415348053,0.4956034123897552,3.686981201171875,3.5730743408203125,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
52.0,1278.54736328125,707.3898410797119,0.5121949911117554,0.487520158290863,0.4994325637817383,0.4912429451942444,3.6841888427734375,3.570037841796875,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
56.0,1277.7582550048826,721.2710666656494,0.511542797088623,0.4846411943435669,0.4991243183612823,0.5008826851844788,3.6856536865234375,3.584197998046875,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
60.0,1278.6752319335935,719.8336601257324,0.5158883929252625,0.482580155134201,0.49948251247406,0.4998844861984253,3.684539794921875,3.55889892578125,Fixation,1287.5908951020576,701.0900843311364,280.0,1.0,True,1,image,,9.0
