anger,disgust,fear,happiness,sadness,surprise,neutral
0.0039025533,0.0017874287,0.0013811436,0.07093613,0.009307556,0.015641358,0.8970439
0.004304907,0.0019221775,0.0015452777,0.06945416,0.009944679,0.016040634,0.8967881
0.004424206,0.0019593763,0.0017512973,0.06269934,0.010967504,0.017262338,0.9009359
0.0031557502,0.001441429,0.00090965815,0.04899175,0.012974502,0.008461301,0.92406565
0.003247371,0.0014326111,0.0009289063,0.04893284,0.012954832,0.00838397,0.92411953
0.0033220474,0.0011763216,0.0010258998,0.03752294,0.011934948,0.010059502,0.93495834
0.0031056937,0.0011547401,0.00088544935,0.033890814,0.011225889,0.00809379,0.94164366
0.0030200344,0.0011220681,0.0007548455,0.036780585,0.010541855,0.0076799314,0.9401007
0.002869499,0.0010649227,0.00071214687,0.03488846,0.00971814,0.0073823486,0.94336444
0.0030799636,0.0011410977,0.0009612636,0.032313492,0.011048503,0.010307096,0.9411486
0.00389852,0.0013138802,0.0015412021,0.041374654,0.011091491,0.01464683,0.9261334
0.0043207933,0.0016656243,0.0016151039,0.047456227,0.010725954,0.017062396,0.9171539
0.0045859907,0.0017043322,0.0016553199,0.047543317,0.010138232,0.0180837,0.91628903
0.004733202,0.0014494915,0.0017798266,0.0453412,0.011670307,0.016731864,0.9182941
0.004886963,0.0013757246,0.0017000402,0.04313199,0.011502532,0.0156191075,0.9217836
0.006415857,0.0016098043,0.00245729,0.053706773,0.012472628,0.022899482,0.9004382
0.006616596,0.0017869538,0.0024599053,0.05244664,0.012617829,0.021381175,0.9026909
0.0044147405,0.0017960749,0.0021878595,0.04891117,0.012219425,0.018365521,0.9121052
0.004256595,0.0017128029,0.0020798254,0.04777043,0.011924165,0.018186577,0.91406965
0.0032788573,0.0013232951,0.0013750003,0.03801224,0.010889174,0.012738567,0.9323829
0.0034384283,0.0014553372,0.0014285746,0.03852468,0.010992624,0.012757031,0.93140334
0.0020321805,0.0016171561,0.00091884175,0.03260248,0.011152669,0.004954653,0.946722
0.0019878743,0.0015969202,0.000875043,0.032481994,0.010893427,0.00470384,0.94746095
0.0023618483,0.0017243271,0.0009682404,0.036825806,0.0102362735,0.0058103623,0.9420731
0.0021569051,0.0018063216,0.0008971935,0.035238966,0.010328737,0.0047791307,0.94479275
0.0021462392,0.0018731724,0.00088534347,0.039663862,0.010820902,0.0041580466,0.9404524
0.0020511337,0.0017341721,0.0008412193,0.03655854,0.01056967,0.004078468,0.94416684
0.0022748213,0.0021429306,0.0006812586,0.03810199,0.011199598,0.0037290363,0.94187033
