anger,disgust,fear,happiness,sadness,surprise,neutral
0.0017059034,0.0001434005,0.00035556094,0.00058461726,0.023675406,0.025534716,0.9480004
0.0016076415,0.00013640759,0.00039062745,0.00071155536,0.024516013,0.026723973,0.94591373
0.0015508201,0.00013822895,0.0003914082,0.00072173536,0.024355665,0.026381357,0.9464608
0.0013727561,0.00012321035,0.000357103,0.00057380245,0.029907199,0.019597458,0.94806844
0.001425525,0.00013101891,0.0003103974,0.00051274284,0.03301071,0.021490606,0.94311905
0.0015925468,0.00012924326,0.00026972953,0.00049185695,0.039165452,0.0117045175,0.94664663
0.0019196259,0.00014579204,0.00028655323,0.00049657555,0.04101189,0.012403064,0.94373655
0.0019920196,0.00016563736,0.00029293736,0.00037731242,0.037458643,0.012782899,0.9469306
0.001962298,0.00016011854,0.0002897335,0.00039447934,0.037737764,0.012810742,0.94664484
0.0015970793,0.00014573567,0.0003097447,0.0003968831,0.032824714,0.017793793,0.9469321
0.0017498907,0.00014729347,0.00030915978,0.00039448086,0.031137584,0.018469464,0.9477922
0.0026606608,0.00021636982,0.00039963084,0.00044115918,0.032289498,0.023870774,0.9401219
0.0032444608,0.0002423919,0.0004887708,0.00045958481,0.031739913,0.030441241,0.93338364
0.002167684,0.00016354246,0.00039412547,0.000463641,0.037387103,0.016208919,0.943215
0.002153861,0.0001726459,0.00040415526,0.00046940273,0.03604452,0.016754366,0.9440011
0.0020004876,0.00016636631,0.00038283961,0.0004031688,0.037094552,0.016498225,0.9434543
0.0021045993,0.00018022684,0.0003580665,0.0003855866,0.036341753,0.016189253,0.94444054
0.001581658,0.00015740319,0.00028121046,0.0003714744,0.04132375,0.017976686,0.9383078
0.0017597765,0.00016679202,0.00031699715,0.00035644806,0.0414672,0.019568883,0.9363639
0.0017118441,0.00013667515,0.00022452837,0.00032764502,0.034696747,0.011915673,0.9509869
0.0017155734,0.00013381639,0.00022047722,0.00031861584,0.030943098,0.01087639,0.955792
0.002347318,0.00015492972,0.00044043665,0.00046853328,0.035649598,0.0147266565,0.9462125
0.0023164502,0.00015517682,0.0004449678,0.00047771708,0.036708508,0.014666851,0.9452303
0.0021730168,0.00018072716,0.0004930855,0.000493027,0.032606035,0.023187993,0.9408661
0.0018598086,0.00012012419,0.0003412502,0.00044641833,0.030063754,0.015422414,0.9517463
0.002284291,0.00014317757,0.00033406293,0.00042557012,0.0344959,0.0098683825,0.9524486
0.0024361894,0.00014842338,0.00032798332,0.00042718713,0.034325328,0.009914361,0.9524206
0.002898893,0.00017573664,0.0002926843,0.00041808223,0.041304577,0.0072750286,0.947635
0.0027079857,0.0001718598,0.0002657424,0.00038572313,0.040189087,0.0067729936,0.94950664
0.0016352583,0.00012473688,0.00028046238,0.00053526706,0.026162753,0.011027483,0.960234
0.0017561393,0.00012434451,0.00028337585,0.0005193069,0.026341094,0.011361127,0.9596146
0.0018287736,0.00012382831,0.0003175993,0.00034760218,0.035096094,0.012797953,0.9494881
0.0018729245,0.00013675231,0.0003178668,0.00032615635,0.03544672,0.012747648,0.949152
0.0026222533,0.00014647863,0.00029903307,0.0003357246,0.03591022,0.010727671,0.9499587
0.0027768165,0.00015176635,0.00030633327,0.0003366297,0.035467647,0.011692892,0.94926786
0.0025038517,0.0001417765,0.0003165171,0.00037773966,0.037087124,0.010051486,0.94952154
0.0027129035,0.00014954667,0.00032149802,0.00035550699,0.036601078,0.010158202,0.9497013
