anger,disgust,fear,happiness,sadness,surprise,neutral
0.022504374,0.0015414703,0.0025707849,0.0019758008,0.02670303,0.002093153,0.9426114
0.030373247,0.0018918803,0.002440482,0.0019823955,0.016962053,0.002280168,0.94406974
0.035993703,0.00196199,0.002635507,0.0020306876,0.01719526,0.002219058,0.9379638
0.03558973,0.0019178265,0.0025821873,0.0022015644,0.016479373,0.0027292534,0.93850005
0.03804823,0.0021799642,0.0025117365,0.0020893414,0.01598315,0.0028194801,0.9363681
0.040946297,0.0023584322,0.0023832875,0.0020492133,0.015330097,0.002145102,0.9347876
0.035093978,0.0023562105,0.0024842059,0.0020004204,0.015179796,0.002176542,0.94070894
0.04025427,0.0022100897,0.0030144698,0.0014648885,0.014198903,0.0022496479,0.9366077
0.041652292,0.0021095816,0.0029513214,0.0014585431,0.014109902,0.0021800213,0.9355384
0.036271412,0.0025261648,0.0026665186,0.001747077,0.011352759,0.002740705,0.9426954
0.035858486,0.0023911062,0.0027680963,0.0017495416,0.011779739,0.0027367487,0.94271624
0.021815142,0.0010038088,0.002921929,0.001844383,0.016075263,0.0027150868,0.95362437
0.027124392,0.0013448691,0.0034859942,0.0017411504,0.01750207,0.0031761972,0.9456253
0.02393522,0.0009559645,0.0021862783,0.0014969344,0.0136331115,0.0025514967,0.95524096
0.0277013,0.0011415094,0.0025240388,0.0014557894,0.012873855,0.0025124813,0.951791
0.030347243,0.0015535904,0.00301072,0.0015969225,0.016324338,0.0019268608,0.9452403
0.030031653,0.0015108376,0.003222089,0.0016002544,0.016850121,0.0020507053,0.94473433
0.024198793,0.0012190292,0.0025281697,0.0016364956,0.015132231,0.0024933324,0.9527919
0.024586247,0.0011877738,0.0026487717,0.0016568968,0.01621322,0.0027641703,0.95094293
0.046514444,0.002054635,0.0019268708,0.0021206336,0.014543071,0.0011935272,0.9316469
0.04288895,0.0023130036,0.0019671556,0.0021554732,0.014772133,0.0012302464,0.934673
0.08978893,0.002135325,0.0024256508,0.0014316521,0.017507361,0.00163451,0.8850766
0.094962545,0.0024891857,0.0024090137,0.0013733681,0.015773308,0.0016850088,0.88130754
0.11599002,0.0021573594,0.0023341705,0.0010751273,0.0154015515,0.0016918546,0.86134994
0.1125561,0.00221666,0.0023823,0.001102094,0.015458181,0.0016910549,0.8645936
0.1074777,0.00288533,0.0022107735,0.0012871835,0.014404564,0.0015350427,0.8701994
0.10082754,0.0030636846,0.0021660025,0.0013129985,0.013801762,0.0015530129,0.877275
0.09490594,0.0023211793,0.0018207291,0.0013528852,0.012628197,0.0013014367,0.8856697
0.09820781,0.0024073808,0.0018991535,0.0013185849,0.013203347,0.0013401544,0.8816236
0.09379862,0.0023660357,0.002147332,0.0015518847,0.011657964,0.0015488617,0.88692933
0.116800144,0.0023602857,0.0021697725,0.0016288798,0.013744783,0.001331367,0.8619647
0.13089149,0.0027444863,0.0026171356,0.0015427787,0.01334218,0.0020312204,0.8468307
0.14846432,0.0030936962,0.0030953137,0.0014475193,0.01586561,0.0020807355,0.8259528
0.18058158,0.003196307,0.0032878392,0.001335967,0.018109608,0.0015919418,0.79189676
0.19567367,0.0034108197,0.0034982143,0.0013146327,0.019264692,0.0016368569,0.77520114
0.08061493,0.00090305606,0.002318688,0.0012708076,0.011125893,0.002138549,0.9016281
0.07827273,0.000886624,0.0023256924,0.0012579511,0.010877123,0.0022471924,0.90413266
0.079129554,0.0009747247,0.002760356,0.0012266119,0.011191822,0.0023819776,0.9023349
0.077931955,0.0009552217,0.0028160452,0.0012259934,0.0115404185,0.0022466034,0.90328383
0.061228104,0.0011125059,0.0032639778,0.0013835526,0.013052973,0.002261354,0.91769755
0.07556249,0.0012734814,0.003343521,0.0013441897,0.01329742,0.0023273553,0.90285146
0.12061239,0.0028292984,0.0031456305,0.0016028768,0.016032828,0.0015698841,0.85420716
0.12075536,0.0028877018,0.0030509464,0.001569976,0.01614962,0.0015952258,0.85399115
0.11351567,0.0030916603,0.0028089469,0.0015252373,0.011845121,0.0013719539,0.86584145
0.112210535,0.0029867596,0.002884406,0.0014503545,0.011851687,0.0014386012,0.8671777
0.11189079,0.0029055902,0.002797717,0.0014454043,0.015087444,0.001282009,0.864591
0.11426787,0.003091155,0.00288431,0.00142843,0.015256092,0.0013564398,0.86171573
0.08432122,0.0028566767,0.0026872281,0.0016016642,0.015858587,0.0014065943,0.89126796
0.087614454,0.0031108207,0.0027658741,0.0016063377,0.016490085,0.0014356776,0.8869767
0.048086036,0.0014931497,0.0033055115,0.0013612084,0.009202376,0.0037068373,0.93284494
0.0498626,0.0015229767,0.0033549867,0.0013359555,0.009197149,0.0036382454,0.93108803
0.034288395,0.0012662893,0.0035906213,0.0016225469,0.011588485,0.0031291596,0.94451445
0.038848102,0.001346873,0.0037181973,0.0015735237,0.012280213,0.0031381147,0.939095
0.03065547,0.001261181,0.003677676,0.0013799027,0.011607469,0.0033952808,0.948023
0.029096771,0.001142898,0.0033660247,0.0013885209,0.011049002,0.0033601474,0.9505966
0.030614179,0.001148214,0.0031476263,0.0012735116,0.0112036215,0.0027810878,0.9498317
0.02780892,0.001256402,0.0032204695,0.0012914578,0.012571068,0.002601877,0.95124984
0.021752585,0.0012056663,0.0029453621,0.0014724993,0.009017145,0.0024921116,0.9611146
0.023921909,0.0012898479,0.0029829287,0.0014492333,0.009351289,0.0022513105,0.9587535
0.026395177,0.0014545161,0.003688372,0.0014329549,0.010161448,0.0019354034,0.95493215
0.025607118,0.0014506375,0.0037317309,0.0014638266,0.010218148,0.0020309,0.9554976
0.025947124,0.0015424436,0.0032900332,0.0013492717,0.012430359,0.0020538531,0.9533869
0.02191508,0.001312182,0.0027327167,0.0013875419,0.011570914,0.0021712321,0.95891035
0.024279984,0.001165572,0.0026220419,0.0012438003,0.012804539,0.0026709293,0.9552131
0.026933068,0.0011821146,0.0026658892,0.0012791748,0.012943761,0.0028991406,0.9520968
0.03969608,0.0012068566,0.0025841226,0.0014611116,0.01801335,0.0015689139,0.93546957
0.03554789,0.0010527922,0.0023395494,0.0014788558,0.015765445,0.0017306609,0.94208485
0.096418396,0.0024548327,0.0029120226,0.0014176988,0.025734605,0.00092664215,0.87013584
0.099285096,0.0023927516,0.002820842,0.001400863,0.025374997,0.0009243726,0.8678011
0.097752385,0.0026237303,0.00342996,0.0010769416,0.021465177,0.0014225503,0.8722292
0.09430158,0.0026343626,0.0035130074,0.0010790646,0.022513445,0.001401308,0.87455726
0.12201929,0.0030278324,0.003778474,0.0011978038,0.026033444,0.0013928666,0.8425502
0.12273945,0.0028493297,0.0036235787,0.0012448329,0.02581459,0.0013746453,0.8423535
0.102383025,0.0028931487,0.0031350476,0.0013569281,0.019373378,0.0015945733,0.8692639
0.10561746,0.003070325,0.0032863154,0.0013556031,0.019482212,0.0016032574,0.86558485
0.0419762,0.0022448984,0.0031148621,0.0012553631,0.013009777,0.0031449245,0.935254
0.042505253,0.0023477816,0.0031360108,0.0012967419,0.013561043,0.003250537,0.9339027
0.028680878,0.0020993818,0.0033969837,0.0014467682,0.014221983,0.003123744,0.9470302
0.025649197,0.0020266196,0.0032072323,0.0015349833,0.014623646,0.003246168,0.94971216
0.027572565,0.002502044,0.0031791679,0.0015438965,0.016959175,0.0039887526,0.9442544
0.02915655,0.0026685372,0.003300505,0.0017512124,0.01610454,0.0042602075,0.94275844
0.028292885,0.0025349814,0.0033908023,0.0014589306,0.014806354,0.0036031723,0.9459129
0.028092243,0.0026558267,0.0033443773,0.0014363747,0.014479559,0.0037459712,0.9462457
0.024468578,0.0020435953,0.0034810964,0.001311777,0.015847117,0.002939888,0.949908
0.024407014,0.0019305724,0.003507239,0.0014049888,0.015420458,0.0029362068,0.95039344
0.032720603,0.002530664,0.0033233212,0.0012913675,0.01733515,0.0040137535,0.9387851
0.031100946,0.0024999797,0.0033796963,0.0012921217,0.017819893,0.003990513,0.9399168
0.028210009,0.0027773443,0.004074266,0.0015804954,0.021129975,0.0032291,0.9389988
0.0274226,0.0026425403,0.0038697335,0.0016012838,0.020828318,0.0031148659,0.94052064
0.03488857,0.004473108,0.0028502862,0.0016094868,0.014265132,0.0018917703,0.9400216
0.033334758,0.004244539,0.0026706539,0.001609498,0.013945148,0.0018299302,0.9423655
0.020007644,0.0031438372,0.0018521082,0.0016725152,0.011462725,0.0016013252,0.9602598
0.017772265,0.002885243,0.0018265573,0.0017598486,0.011360622,0.0014821212,0.96291333
0.031515457,0.0024495013,0.0024847558,0.0014501229,0.014634811,0.0015934939,0.94587183
0.034180135,0.002565458,0.0026144295,0.0014139917,0.016014399,0.0015472745,0.9416643
