anger,disgust,fear,happiness,sadness,surprise,neutral
0.004785335,0.0005172622,0.008707918,0.0005435683,0.048628587,0.041639112,0.89517826
0.004960884,0.0005507645,0.007944077,0.00058900006,0.04632245,0.043953877,0.89567894
0.0051710163,0.0005336495,0.007913631,0.0005564641,0.04595523,0.044366892,0.89550304
0.0043178583,0.00043355595,0.007191686,0.000537146,0.041058592,0.043386124,0.90307504
0.0026254992,0.00048892206,0.006694231,0.0010956202,0.03384527,0.043867297,0.9113832
0.0036433658,0.00038984895,0.005950261,0.00049487717,0.03850112,0.031981412,0.91903913
0.0033530134,0.00037710593,0.005688249,0.0005058777,0.03685033,0.032228492,0.92099696
0.0044769947,0.00043659884,0.0047850735,0.00047771665,0.031788595,0.032234717,0.9258003
0.00432148,0.00043235245,0.0046384716,0.0004587344,0.03171365,0.028806694,0.9296286
0.0048625465,0.00048650653,0.0052820113,0.0005173555,0.03288473,0.036109954,0.91985685
0.0046791234,0.00048078957,0.005419375,0.000506873,0.03384665,0.039075546,0.9159917
0.0046966886,0.0005087197,0.00535531,0.00044270256,0.035344522,0.034981254,0.9186708
0.0047041816,0.00048396815,0.0051319934,0.0003968962,0.035754167,0.031348977,0.9221798
0.0038664306,0.00042955443,0.00329231,0.00040326454,0.033052865,0.030352218,0.92860335
0.004028754,0.00042178258,0.0030762998,0.00037512294,0.03255304,0.02792215,0.93162286
0.002863809,0.00034491808,0.0022004216,0.00037775916,0.026027502,0.019889612,0.94829595
0.0025364356,0.00029807698,0.0020987792,0.00035406667,0.026231512,0.017764704,0.9507164
0.005949511,0.00041343228,0.0033504467,0.00056953786,0.033369176,0.02740753,0.92894036
0.0059861834,0.0004124792,0.0037130192,0.00052757264,0.035055798,0.026072212,0.9282327
0.0049825218,0.00033670725,0.0029797005,0.00048315982,0.028169794,0.02575035,0.93729776
0.0027758596,0.00046787117,0.0030025826,0.0010516561,0.025595268,0.033137612,0.93396914
0.005162464,0.00071437866,0.004008574,0.0011341709,0.028240014,0.03822122,0.92251915
0.0053406497,0.00074563327,0.0046861838,0.0011227145,0.031039787,0.04166097,0.915404
0.0044832756,0.0005191134,0.004937558,0.001162005,0.02685468,0.05863919,0.9034042
0.004226028,0.0005023927,0.004999625,0.001163681,0.027150404,0.055115327,0.9068425
0.004730411,0.00069083576,0.006907386,0.001456453,0.031458665,0.06911847,0.8856378
0.00480086,0.0006900166,0.007032886,0.0014847498,0.0320126,0.070568,0.8834109
0.005673706,0.0006770469,0.009178962,0.0019233763,0.03078145,0.08593062,0.86583483
0.0058011278,0.0006841689,0.009132733,0.0019501583,0.03055507,0.08355576,0.868321
0.0065277643,0.00058261835,0.0021542455,0.00058746827,0.028503947,0.013744642,0.9478993
0.00665526,0.0005829366,0.0020995107,0.00056083564,0.029302638,0.013595684,0.9472031
0.006675088,0.0004570033,0.0020613805,0.0005033974,0.026416466,0.012637119,0.9512495
0.0064250208,0.00044957726,0.0020890792,0.00050440716,0.027164666,0.012138813,0.95122844
0.0056749103,0.0007905152,0.016512368,0.00086765736,0.038531095,0.08218192,0.8554416
0.0054970244,0.00078315265,0.013385813,0.0008923385,0.036661148,0.07323798,0.86954254
0.0053041237,0.00064685085,0.008247765,0.00078650384,0.029016605,0.045075245,0.9109229
0.0053802743,0.0006681023,0.007862565,0.00077915745,0.030175336,0.044914022,0.91022056
0.00522284,0.0007415036,0.009025729,0.0009215331,0.029622732,0.0537018,0.9007638
0.0052757636,0.0007005153,0.008534861,0.0009442339,0.028908167,0.05135158,0.9042849
0.0049930434,0.0007814009,0.0049983696,0.0006131347,0.032740697,0.033226393,0.92264694
0.0049199043,0.00075511367,0.004861788,0.0006157448,0.032344546,0.03256538,0.9239375
