anger,disgust,fear,happiness,sadness,surprise,neutral
0.019366018,0.00062982494,0.012626646,0.0006688084,0.018066114,0.00066543045,0.9479771
0.019914761,0.0007709609,0.017255066,0.0008170335,0.022742068,0.0007174915,0.9377826
0.020792121,0.0008937013,0.020998508,0.00078429707,0.025124764,0.0007752403,0.9306314
0.016985705,0.0008714139,0.02291126,0.000853328,0.02437741,0.00070510793,0.9332958
0.016291847,0.0008376684,0.023186237,0.0008545725,0.024888378,0.00074679585,0.9331945
0.017100304,0.00064890634,0.015159922,0.0006898405,0.018807907,0.0006435683,0.9469496
0.016621226,0.0006280375,0.012627777,0.00067360274,0.018082928,0.0005681261,0.9507983
0.022784632,0.000966702,0.015602764,0.00078942,0.017834691,0.00051031815,0.94151145
0.024343537,0.0011196564,0.017331364,0.00080168515,0.017918605,0.00056480605,0.9379204
0.026185485,0.00079939124,0.011828651,0.0007120077,0.020456549,0.0003751051,0.93964285
0.024374574,0.00078794535,0.011867352,0.00073774834,0.02061633,0.00037124753,0.9412448
0.021812852,0.0006686497,0.010184496,0.0007773808,0.018536735,0.00034914445,0.94767076
0.02210654,0.0006582331,0.009202932,0.0007726893,0.017506683,0.00029856263,0.94945437
0.025028203,0.0007439738,0.013730578,0.000903602,0.021558227,0.00023825796,0.9377972
0.02276804,0.0007282236,0.014333257,0.0008831129,0.020191113,0.00025519257,0.9408411
0.021526098,0.0006780384,0.013346557,0.0007909137,0.020531867,0.00030605844,0.9428204
0.021723107,0.00070266705,0.01525817,0.0008241442,0.02031218,0.00028922237,0.9408905
0.030446861,0.0009618579,0.016613726,0.0007049391,0.019925883,0.0002561665,0.93109053
0.030430496,0.0008566821,0.015750982,0.000721774,0.019439064,0.00023385981,0.9325671
0.032452084,0.00080486917,0.013870474,0.0007087818,0.018407682,0.00020722985,0.93354887
0.032797612,0.00080668187,0.0140727,0.000672173,0.017903559,0.00021622934,0.93353105
0.02934515,0.0009873015,0.019384185,0.0008109826,0.023704652,0.00040644102,0.9253613
0.030080285,0.0009390592,0.018062307,0.000826114,0.02351623,0.00037763416,0.92619836
0.02727422,0.0009111995,0.020406641,0.000844822,0.01822545,0.00054979936,0.9317878
0.028385768,0.000959231,0.021351714,0.00085091096,0.01943975,0.00053664343,0.928476
0.01980067,0.0008525658,0.019129295,0.0008811005,0.016961707,0.00068139494,0.94169325
0.020425,0.0008681903,0.019966397,0.00084685587,0.017932177,0.00072890526,0.9392324
0.02081945,0.001012079,0.017634481,0.00079967413,0.017295549,0.00072187925,0.9417169
0.020909572,0.0010154699,0.018252848,0.00083576055,0.0169846,0.00077166985,0.9412301
0.02642667,0.0009969107,0.014846569,0.000754898,0.015241829,0.0007645829,0.9409685
0.025879696,0.0009826062,0.014194502,0.00074090133,0.014424469,0.00075502304,0.9430227
0.02610018,0.0007311283,0.009427826,0.0007751003,0.010403353,0.0006503007,0.95191205
0.026974786,0.0007588251,0.0096884025,0.00078372477,0.010038176,0.0006181126,0.95113796
0.02323981,0.0007432084,0.009218535,0.00075822946,0.011448962,0.00056748756,0.9540238
0.021618675,0.00067268504,0.008117564,0.00072380045,0.010661532,0.0005372445,0.9576685
0.027187936,0.00064021844,0.015544422,0.000827902,0.014007856,0.0015970462,0.9401946
0.026694981,0.00064784446,0.015544634,0.0008186273,0.01371955,0.0015874143,0.940987
0.023497151,0.00073984073,0.036193218,0.00061763474,0.02667359,0.0013197724,0.9109588
0.019594029,0.00070904236,0.03372198,0.0005967698,0.024282143,0.0013279605,0.9197681
