anger,disgust,fear,happiness,sadness,surprise,neutral
0.12956125,0.004621852,0.0042712362,0.009797846,0.0024998472,0.039852187,0.8093958
0.17090924,0.0043359436,0.0047262223,0.009117515,0.002567289,0.042494837,0.7658489
0.1738192,0.004107162,0.0046791197,0.008622879,0.0026015472,0.04032066,0.7658495
0.16454576,0.0035228778,0.004992483,0.0068684174,0.0027396379,0.046797216,0.77053356
0.25274566,0.0038553497,0.006147796,0.0064361435,0.0026627167,0.084203966,0.64394844
0.3446293,0.005591281,0.010471931,0.008770106,0.0027236969,0.10147478,0.5263389
0.25152645,0.003656363,0.007760763,0.007634245,0.0027393608,0.091249965,0.63543284
0.22148184,0.0036992256,0.006384993,0.0065938467,0.0027528745,0.08848238,0.6706048
0.23031135,0.004030076,0.00811407,0.007530063,0.0028298488,0.09547623,0.6517084
0.2682259,0.004410463,0.0077122906,0.0068959314,0.0028577212,0.085695535,0.6242022
0.27509913,0.0046407953,0.008414168,0.00717576,0.002834696,0.083851255,0.61798424
0.23625286,0.004538296,0.008689591,0.008028228,0.0028489842,0.08662608,0.6530159
0.23609199,0.004550539,0.008838987,0.008379394,0.0027455303,0.08997724,0.6494163
0.3071956,0.0043278835,0.0075155287,0.008455635,0.002489276,0.08910922,0.58090687
0.29767627,0.0043763774,0.007449174,0.008199442,0.002504832,0.08470818,0.59508574
0.33220974,0.005547562,0.0059536207,0.008684449,0.002636595,0.058620315,0.5863477
0.35700202,0.0059134667,0.0060694935,0.008685301,0.0026667889,0.056797776,0.56286526
0.31866238,0.009064359,0.006419467,0.011406164,0.0026584894,0.03340941,0.6183797
0.31965813,0.0083227735,0.006493049,0.0112293875,0.0026616903,0.035348862,0.61628604
0.3070817,0.0072336565,0.0055012573,0.011050841,0.002578766,0.028679652,0.6378741
0.29987007,0.0065243524,0.005795576,0.010623835,0.0026415137,0.026719453,0.6478252
0.31960374,0.007097511,0.006222377,0.010911372,0.002602941,0.03181292,0.6217492
0.3088408,0.006767351,0.006264417,0.010832348,0.0026282948,0.033619978,0.6310468
0.35418743,0.008456951,0.008168365,0.013164027,0.0025280076,0.034719855,0.57877547
0.32895038,0.008065631,0.00799676,0.013466279,0.0025542718,0.034613498,0.6043532
0.40493828,0.009505552,0.012055768,0.013739947,0.0026825222,0.057658713,0.49941924
0.40184224,0.009688052,0.011914637,0.0135817975,0.0026772688,0.0575061,0.50279
0.32889846,0.0054918583,0.0035136968,0.007401032,0.0031036518,0.028389582,0.6232018
0.32190365,0.0054026176,0.0034304694,0.0072568767,0.003214552,0.027618252,0.6311736
0.2731373,0.004433879,0.0045168907,0.008628245,0.003556759,0.04193821,0.6637887
0.2640509,0.0043516904,0.00445974,0.008644258,0.0036119004,0.041744657,0.67313683
0.32690185,0.0057050358,0.006006607,0.0072203395,0.0034317174,0.03457852,0.6161559
0.3220513,0.0058382405,0.0061702873,0.007302455,0.0034455822,0.034843065,0.62034917
0.3860975,0.007879199,0.011332986,0.008192099,0.0031202629,0.087641224,0.49573666
0.37177107,0.008057542,0.010988928,0.008158776,0.0031662835,0.08299035,0.514867
0.27471524,0.0063889995,0.01671156,0.008946623,0.0041298484,0.05760907,0.6314987
0.2771816,0.0063860896,0.016985498,0.009097704,0.004141858,0.056054767,0.6301525
0.32406834,0.009374872,0.010748892,0.013175009,0.0032193868,0.024430765,0.6149827
0.32652354,0.009446207,0.010321271,0.013550436,0.0032108377,0.024348121,0.6125996
0.31311938,0.01061731,0.01563978,0.018737076,0.0030519413,0.028153654,0.6106809
0.31723285,0.010958087,0.015541605,0.019024698,0.0030216684,0.02765314,0.606568
0.41095155,0.0080798315,0.031253,0.013813539,0.004241203,0.05329556,0.4783653
0.4113125,0.008974209,0.031181922,0.013901281,0.0042179,0.052866735,0.47754544
0.3434976,0.010082876,0.02288963,0.017051803,0.003822201,0.020952838,0.581703
0.34314367,0.010081886,0.022877516,0.017082786,0.0038327537,0.021032827,0.5819486
0.49755836,0.006319561,0.011820087,0.0062365583,0.0022368354,0.08081534,0.39501327
0.33342317,0.009265402,0.020987522,0.014826358,0.0033090194,0.020209303,0.59797925
0.40142834,0.0055081304,0.010394522,0.0064354423,0.002458557,0.07732501,0.49644995
0.399782,0.005524442,0.010719721,0.006556963,0.0025153249,0.078348786,0.4965528
0.41308045,0.0051676785,0.012888381,0.0067625316,0.0023654266,0.08621785,0.47351778
0.41474974,0.005253964,0.012868758,0.0067178947,0.0022975537,0.08752109,0.47059104
0.37909052,0.0046777828,0.013082502,0.006513879,0.0024462342,0.09431848,0.49987057
0.38701203,0.0045843115,0.0134849,0.00611753,0.002395434,0.096568,0.48983783
0.21311788,0.0055179577,0.01648159,0.013548576,0.0040628435,0.019462468,0.7278087
0.21187572,0.0057255933,0.015821531,0.014066048,0.004055932,0.018743694,0.7297114
0.21777475,0.0072089797,0.019320622,0.015493525,0.0044933013,0.023149036,0.71255976
0.22303793,0.006945081,0.019188048,0.014349652,0.0045272717,0.02419352,0.7077584
0.22170423,0.007298167,0.019848883,0.014591903,0.0048658527,0.021283103,0.71040785
0.23201573,0.0075932946,0.019112814,0.014743535,0.0047279424,0.02048344,0.7013233
0.2560489,0.007981396,0.017112058,0.013910843,0.004671865,0.017825596,0.68244934
0.24685635,0.008105671,0.01689789,0.014114752,0.0046599056,0.018983375,0.69038206
0.26116353,0.008767779,0.018570414,0.013478094,0.0044657774,0.02375545,0.669799
0.25997165,0.008831467,0.018668946,0.014222185,0.004325342,0.023932496,0.67004794
0.30475494,0.008408416,0.022189066,0.012492699,0.004239599,0.026352141,0.6215631
0.3232784,0.008212819,0.022054851,0.0124448575,0.004130204,0.0245328,0.6053461
0.3043454,0.010351236,0.02329037,0.012400942,0.0043630586,0.02412682,0.6211222
0.32444304,0.010720635,0.024480522,0.01217796,0.0044101286,0.024324741,0.59944296
0.3180356,0.011007374,0.023876252,0.012555127,0.004385462,0.023537632,0.60660255
0.29792643,0.0097525995,0.023484068,0.011032851,0.0046578282,0.023238646,0.6299076
0.27306286,0.008836698,0.023603925,0.011705717,0.004452338,0.024484199,0.6538543
0.2601149,0.007929774,0.022598479,0.011787326,0.0045476034,0.022895765,0.67012614
0.25473556,0.008201441,0.018640948,0.010135205,0.0046310592,0.018164046,0.6854917
0.23961899,0.008235474,0.01762425,0.010513811,0.0045908205,0.017683256,0.7017334
0.2729587,0.0087438,0.019410195,0.010977253,0.0045643826,0.020027192,0.66331846
0.2741139,0.0086990055,0.019077623,0.01098111,0.0046061333,0.019224478,0.6632978
0.28243706,0.00830823,0.018381294,0.010608041,0.0041720844,0.02255423,0.65353906
0.27162725,0.009265105,0.019151261,0.010633092,0.0043225526,0.021871109,0.6631296
0.28858185,0.010747982,0.020550929,0.011710258,0.004393194,0.026232217,0.6377836
0.27733764,0.010318311,0.020897273,0.011988763,0.0044788998,0.027375812,0.6476032
0.29076532,0.011645929,0.026021255,0.012273842,0.004657876,0.029085469,0.62555027
0.29767475,0.011886181,0.02601616,0.012475241,0.0048797918,0.028646141,0.61842173
0.27476883,0.013196322,0.025447218,0.013986279,0.005059873,0.028298045,0.6392435
0.28203925,0.012726017,0.025615958,0.013127493,0.005043657,0.029023398,0.63242424
0.39471862,0.007934494,0.025551386,0.008025704,0.004714926,0.027912324,0.5311425
0.38971034,0.008692069,0.0257243,0.008436083,0.00474794,0.028436687,0.5342526
0.29079366,0.011312368,0.02295456,0.012967073,0.0047833873,0.02502925,0.6321597
0.42852682,0.008017474,0.025273288,0.0076566804,0.004403389,0.027548466,0.49857387
