anger,disgust,fear,happiness,sadness,surprise,neutral
0.00037389837,2.6281132e-05,5.8264824e-05,0.0020814918,0.0025973984,0.0005890269,0.9942736
0.00038235178,2.7166001e-05,7.873813e-05,0.0019792733,0.0040424378,0.00052641553,0.9929636
0.0003964375,2.457045e-05,7.597556e-05,0.0019172186,0.003936363,0.00060226064,0.9930472
0.00022283106,1.7918943e-05,4.385612e-05,0.0016183609,0.0022056492,0.00034355893,0.9955478
0.00021820863,1.9307092e-05,4.1568157e-05,0.0016022521,0.0019995316,0.00034960744,0.9957695
0.00028107004,1.577974e-05,5.1507304e-05,0.0021191663,0.0030359577,0.00053406693,0.99396247
0.00024918973,1.5118208e-05,5.307904e-05,0.0021027874,0.0030088893,0.000537746,0.99403316
0.00034005922,1.593204e-05,5.1780695e-05,0.0018216256,0.0042510144,0.000573859,0.99294573
0.00034289263,1.552933e-05,5.3193253e-05,0.0018367326,0.0041737254,0.00057007815,0.9930079
0.00048676835,1.4997559e-05,5.5292643e-05,0.0024808191,0.0023900892,0.001167686,0.9934043
0.00044858007,1.5674537e-05,5.511447e-05,0.0022770665,0.0023447385,0.001185712,0.9936731
0.0008407956,2.0088271e-05,7.554221e-05,0.0049190703,0.003193375,0.00039718774,0.9905539
0.00068058603,1.8188553e-05,7.1054965e-05,0.0041978145,0.0034315404,0.00031497347,0.99128586
0.0010637165,1.8652752e-05,4.5441036e-05,0.002796854,0.0032571335,0.00040998778,0.99240816
0.0010542592,1.866994e-05,4.675163e-05,0.002769433,0.003064258,0.00044940735,0.9925972
0.0010453152,1.7243357e-05,4.009614e-05,0.0027867202,0.0023779513,0.0006400953,0.99309254
0.0011806007,2.0025214e-05,4.476403e-05,0.003166638,0.0022727859,0.0008491048,0.9924661
0.00086432265,1.8191893e-05,4.2145017e-05,0.0027673824,0.0029571305,0.00027420584,0.9930767
0.0009835762,2.0675789e-05,4.2418014e-05,0.002598472,0.0031175255,0.00023135135,0.993006
0.00085446215,2.3222356e-05,4.933292e-05,0.002239845,0.0033458555,0.00019494475,0.99329233
0.000985284,2.7317195e-05,5.4907076e-05,0.0024653168,0.0034969228,0.000261491,0.9927087
0.0008659008,1.9451727e-05,5.0476076e-05,0.0022562558,0.002485726,0.00042093114,0.99390125
0.00090682355,1.9171353e-05,5.6589543e-05,0.002320512,0.0029284041,0.00039014532,0.99337834
0.0009483134,2.1973765e-05,5.5815548e-05,0.0026673896,0.0030283898,0.0003863416,0.9928918
0.000999744,2.201405e-05,5.2617426e-05,0.0026661719,0.0029545005,0.00037740072,0.9929275
0.0009236638,1.8884999e-05,4.7407066e-05,0.0021358791,0.0030723943,0.00033754093,0.9934642
0.00092007243,1.9472e-05,4.65854e-05,0.0023048583,0.003093308,0.00030928286,0.99330646
0.0010064875,2.435053e-05,5.4119773e-05,0.0019322782,0.0022164318,0.00048697946,0.9942794
0.0009458202,2.319829e-05,5.691395e-05,0.0019676571,0.0021265266,0.00053863873,0.99434125
0.00086559553,2.355785e-05,4.3879678e-05,0.002303806,0.0027085936,0.00024260882,0.99381196
0.00082384446,2.2651013e-05,4.1759085e-05,0.0022555734,0.0028700312,0.00020492711,0.99378127
0.0009258705,2.0333526e-05,4.0358565e-05,0.0022593155,0.0027412826,0.00021876869,0.9937941
0.00091129966,2.0542095e-05,4.115707e-05,0.0022338857,0.0027189886,0.0002489592,0.9938252
0.0007452523,1.9771152e-05,7.418783e-05,0.002024653,0.0026569332,0.0007454158,0.9937338
0.00067846384,1.8545772e-05,7.3926094e-05,0.0019126115,0.0026618661,0.00071039365,0.9939442
0.00051663077,1.943117e-05,9.9359626e-05,0.0019858978,0.005268934,0.00094465085,0.9911651
0.0005066016,1.8969778e-05,9.890284e-05,0.0019820225,0.0054796836,0.00094600563,0.9909678
0.00049338903,1.6682412e-05,6.904929e-05,0.0019448869,0.0035657792,0.0010521021,0.9928582
0.000492366,1.5810008e-05,6.9028676e-05,0.0018834076,0.0034919204,0.0011401117,0.9929074
0.0003500254,1.179885e-05,5.399762e-05,0.0014959576,0.003114999,0.0008069767,0.99416625
0.00035177995,1.1960289e-05,5.5646113e-05,0.0014696502,0.003060754,0.0008175998,0.9942326
0.0005679164,1.7129909e-05,5.9512382e-05,0.0019607085,0.0037428525,0.0005903515,0.9930615
0.0006076516,1.715795e-05,5.8929712e-05,0.001979412,0.0038339351,0.0005701036,0.9929328
0.0007531136,2.1559305e-05,7.194211e-05,0.002035545,0.004545288,0.00069683883,0.99187565
0.0007942833,2.0167805e-05,8.0314574e-05,0.0019982625,0.004480386,0.00085115316,0.9917754
0.00063933345,1.871053e-05,9.492862e-05,0.0020044928,0.003184399,0.0017210044,0.99233717
0.000639598,1.9195499e-05,9.3329814e-05,0.0020845174,0.0033896905,0.0014012335,0.9923725
0.00045137416,1.9895619e-05,0.00011324798,0.0021595843,0.0056635067,0.0012214249,0.9903709
0.0004796093,1.9804347e-05,0.00011031598,0.0020742975,0.0053201495,0.0012096715,0.9907862
0.00044342692,1.494616e-05,7.965894e-05,0.0018748064,0.0046963673,0.00085714925,0.99203366
0.00043911167,1.6024262e-05,7.226797e-05,0.0019307192,0.004061338,0.0007874863,0.99269307
0.00050801306,1.4733838e-05,5.5551813e-05,0.001474287,0.0032364451,0.0013421879,0.9933688
0.0005709823,1.6053356e-05,5.6800658e-05,0.001529049,0.003377504,0.0013984746,0.9930512
0.00043208536,1.8190605e-05,5.5974448e-05,0.0017971394,0.0036134394,0.00066578365,0.9934174
0.00040601502,1.6927224e-05,5.19742e-05,0.0018260059,0.0032223004,0.00061833777,0.9938584
0.00030981874,1.5609381e-05,4.2101667e-05,0.0019024465,0.002705638,0.0004417762,0.9945826
0.0003051012,1.5659552e-05,4.1774972e-05,0.0017821023,0.0026407219,0.0004312291,0.99478346
0.00041231007,1.6761373e-05,6.861088e-05,0.0019800481,0.0028200096,0.0013845717,0.9933177
0.00043463774,1.7583181e-05,7.227484e-05,0.002002823,0.002981016,0.0014827522,0.993009
0.00046718234,2.1692807e-05,8.402868e-05,0.0017878325,0.0040004705,0.0010391334,0.9925997
0.0005055309,2.3311162e-05,8.677973e-05,0.0018848912,0.0040537487,0.0011065925,0.99233913
0.00056292705,1.8143412e-05,5.9337028e-05,0.0016184547,0.0038211509,0.00086441194,0.99305564
0.00056842,1.816931e-05,5.9537902e-05,0.0017993384,0.0038782384,0.0007866468,0.99288964
0.0005577476,1.7438633e-05,5.6145855e-05,0.0017145277,0.0032881028,0.0008708834,0.99349517
0.0005407284,1.6489956e-05,5.8048518e-05,0.0016220476,0.0034443683,0.000883697,0.99343467
0.0005136942,1.663617e-05,5.733972e-05,0.0020531616,0.003903811,0.00079290086,0.99266243
0.00047003123,1.6645907e-05,5.7231304e-05,0.0021273938,0.004017508,0.0007523462,0.99255884
0.00043043922,1.6284368e-05,7.537388e-05,0.0020972362,0.0054972097,0.0007323687,0.99115103
0.0005355424,2.0520345e-05,8.102065e-05,0.0022837215,0.005471377,0.0008267598,0.990781
0.00055256544,1.5001259e-05,5.692568e-05,0.0017973379,0.0033059458,0.0011306382,0.9931416
0.0005223612,1.4502825e-05,5.5728888e-05,0.0017699689,0.0032929345,0.001074182,0.99327034
0.00040485236,1.3790515e-05,3.929178e-05,0.0018542255,0.0052844617,0.00042700415,0.99197644
0.00040487485,1.4798248e-05,3.8006332e-05,0.0018434485,0.004938299,0.0004097175,0.9923509
0.0004556151,1.6374566e-05,5.098359e-05,0.0021064135,0.0046623717,0.00052652677,0.9921818
0.00043247422,1.5849897e-05,4.9689635e-05,0.0020576818,0.0045212586,0.00050677866,0.99241626
0.0004920178,1.4109302e-05,4.2294516e-05,0.0019769557,0.0030552237,0.0006672114,0.9937522
0.00058922265,1.4704831e-05,5.0027687e-05,0.0019381152,0.0033399202,0.00087203627,0.993196
0.0007456637,2.0717205e-05,6.104941e-05,0.002203769,0.0053420877,0.0005266642,0.9911
0.00073258055,2.1765944e-05,5.9568174e-05,0.0020711157,0.0053814873,0.00051185716,0.99122167
0.00079054944,2.3240735e-05,6.754335e-05,0.0022470178,0.006199214,0.0005535283,0.99011886
0.00083392166,2.1699441e-05,7.179501e-05,0.0021639916,0.0066469354,0.0006084996,0.98965317
0.0010055505,2.1153117e-05,7.706699e-05,0.0020970309,0.004172343,0.001212793,0.99141407
0.0010151893,2.1204549e-05,7.986502e-05,0.0022251667,0.004060366,0.0013557671,0.9912424
0.0014558535,3.963894e-05,0.0001065656,0.00234345,0.008467735,0.00095410756,0.9866326
0.0011619119,3.269043e-05,8.284253e-05,0.0021960204,0.007162412,0.00067119,0.98869294
0.0008561341,2.713001e-05,6.521596e-05,0.0022011846,0.0054740403,0.00053546,0.9908408
0.00084539823,2.798022e-05,7.0001435e-05,0.0023361135,0.005516084,0.0005513751,0.99065304
0.0008337548,2.5124875e-05,5.8016947e-05,0.0021368284,0.003949785,0.0006208656,0.9923757
0.00086958293,2.775553e-05,6.333027e-05,0.0021478527,0.0039276094,0.00073132984,0.99223256
0.000681239,2.4950292e-05,8.12995e-05,0.003092355,0.0048509547,0.0007482443,0.99052095
0.0007000695,2.54101e-05,8.493434e-05,0.0030232924,0.004839727,0.00078929256,0.99053735
0.0010690081,3.1150583e-05,8.335167e-05,0.0030195075,0.0057572196,0.00049711077,0.9895426
0.0011339867,3.2489963e-05,8.539963e-05,0.0030969812,0.0055870656,0.0005156828,0.98954844
0.0015962073,2.613216e-05,7.679417e-05,0.003021118,0.0028856178,0.00071966666,0.9916745
0.0016224413,2.6284e-05,7.9760975e-05,0.0032095294,0.0029239699,0.00075371814,0.99138427
0.0015930978,2.6949507e-05,7.275382e-05,0.0032920218,0.0033884933,0.0005418327,0.9910849
0.001616066,2.646775e-05,7.047143e-05,0.0033343555,0.003292038,0.0006251255,0.99103546
0.0012638014,2.4999712e-05,6.775927e-05,0.0033306845,0.002991837,0.00064970163,0.9916712
0.001321605,2.5641466e-05,6.849799e-05,0.003074886,0.003190049,0.00060579256,0.9917135
0.0013775148,2.658329e-05,7.4669384e-05,0.002760883,0.002983368,0.00073492434,0.992042
0.0014527863,2.797416e-05,7.227719e-05,0.002744632,0.0030970422,0.000641132,0.9919641
0.0012697892,2.2359927e-05,5.3210806e-05,0.0029911506,0.0034238747,0.00034290212,0.9918967
0.0012988326,2.350011e-05,5.5424465e-05,0.0031773066,0.0034907951,0.00034924402,0.9916049
0.00090453855,3.1851843e-05,7.178129e-05,0.0027234908,0.0037380955,0.0004574519,0.99207276
0.00091518875,3.1462598e-05,7.0228765e-05,0.0030173692,0.0037326987,0.0004525987,0.99178046
0.0007808566,2.4769914e-05,6.283116e-05,0.002619962,0.0024890017,0.0007149921,0.9933076
0.0007847292,2.4783889e-05,6.296123e-05,0.0026271704,0.0024868876,0.00071684446,0.9932967
0.00086387206,2.5891024e-05,7.574455e-05,0.0026903865,0.003820014,0.00055895635,0.9919652
0.0008659908,2.6164638e-05,7.609412e-05,0.002675119,0.0038082018,0.0005652039,0.99198323
