anger,disgust,fear,happiness,sadness,surprise,neutral
0.42794356,0.013027584,0.0011887278,0.0006869496,0.014851568,0.0023751191,0.53992647
0.3443003,0.012228665,0.0011421231,0.0006938302,0.01662497,0.0030679188,0.62194216
0.33560848,0.012885264,0.0011555443,0.0006977901,0.016481085,0.0030418083,0.6301301
0.25328067,0.013525863,0.0014007812,0.00074567174,0.017807312,0.0031832673,0.7100564
0.2515524,0.013087393,0.0014083163,0.00073448406,0.017930062,0.0031181131,0.71216923
0.20702401,0.011999249,0.0011919747,0.0006684316,0.016206613,0.00316275,0.75974697
0.19380228,0.010891322,0.0011856098,0.000641775,0.01578952,0.003052133,0.77463734
0.21334602,0.013192491,0.0012795359,0.0007314892,0.015987642,0.0030687067,0.75239414
0.21776506,0.012327102,0.0013399618,0.000727368,0.015037257,0.0034370213,0.7493662
0.29584724,0.011627107,0.0013962111,0.00057219295,0.018188842,0.003215303,0.66915315
0.2881248,0.013069198,0.0014246528,0.0006020913,0.017618256,0.0033122762,0.6758487
0.16998568,0.009571153,0.0014477709,0.0006945851,0.015323756,0.004256286,0.7987208
0.18966773,0.010873606,0.001505411,0.00071601017,0.0152577,0.0046455194,0.77733403
0.2711446,0.012398578,0.0013913586,0.0006262986,0.017638234,0.0043526427,0.69244826
0.27799454,0.012541142,0.0013819907,0.00062907895,0.018092645,0.004256892,0.68510365
0.333336,0.016675536,0.0014212655,0.0006373471,0.016865682,0.0042581055,0.626806
0.3563639,0.016375737,0.001391062,0.00061614317,0.017254075,0.003608058,0.60439104
0.31902033,0.016245503,0.0014380147,0.0006694214,0.016371544,0.0033789675,0.64287627
0.3311116,0.01612344,0.0014129704,0.00065775524,0.016586492,0.0034231078,0.6306847
0.35459128,0.0133490665,0.0014953377,0.00062317087,0.015779251,0.0034080434,0.6107539
0.33095428,0.014056574,0.0014553809,0.0006271884,0.015910013,0.0037446972,0.6332519
0.31730145,0.014653,0.0013956069,0.0007972476,0.018036118,0.005079626,0.642737
0.30258894,0.014706191,0.0014208028,0.00082609017,0.017577957,0.0054874346,0.65739256
0.3108691,0.0139215505,0.0015433003,0.00080359913,0.017420016,0.005631994,0.64981043
0.3339382,0.013118834,0.0015564837,0.0007572891,0.017873026,0.005276226,0.6274799
0.31687805,0.014169574,0.0015445198,0.00070972706,0.01771136,0.005661452,0.6433254
0.31937182,0.014008709,0.0015582702,0.00069711125,0.017993415,0.0057562985,0.64061433
0.299652,0.012673932,0.0014304975,0.0007905369,0.016721832,0.0050395145,0.66369164
0.32380337,0.012477897,0.0014496031,0.0006690456,0.018156648,0.0043079606,0.63913554
0.3137838,0.014797338,0.0015215862,0.00070064724,0.01734031,0.004990664,0.64686567
0.31923077,0.015151668,0.0015625143,0.0006943965,0.018138856,0.0050104517,0.6402113
0.31360793,0.014039676,0.0015925369,0.00066401885,0.018849643,0.004237533,0.6470087
0.31107548,0.013842272,0.0015194984,0.00064911024,0.01894388,0.0043162876,0.64965343
0.41606933,0.009767167,0.0011923359,0.0005670705,0.020602513,0.0017414847,0.55006015
0.40617576,0.010241497,0.0012438744,0.00057800673,0.020677332,0.0018537485,0.55922973
0.32809374,0.009841259,0.0013019986,0.00059261476,0.021482356,0.0025027033,0.6361853
0.32440394,0.008605839,0.001256673,0.0006109773,0.020599457,0.0024822531,0.64204085
0.23393995,0.010475096,0.0012759514,0.0007436379,0.018900339,0.0035109385,0.7311541
0.23575488,0.010578468,0.001279609,0.0007442783,0.018851263,0.0035082344,0.7292833
0.24661537,0.012204933,0.0015293794,0.00081347674,0.020959372,0.0036057297,0.71427166
0.2525443,0.012339552,0.0016159272,0.00077690545,0.020889051,0.003540029,0.7082942
0.23351865,0.009296997,0.001649927,0.0006493595,0.02089457,0.003197648,0.7307929
0.23169664,0.009373416,0.0016497582,0.00064835773,0.020747181,0.0032169507,0.73266774
0.2746515,0.010976401,0.0018476357,0.0006961954,0.019502286,0.0030069645,0.68931895
0.24125892,0.01159387,0.0017853347,0.00069779257,0.02004143,0.0032091574,0.72141343
0.22835313,0.010883702,0.0017069096,0.00071547646,0.020002782,0.0033957867,0.7349422
0.23229185,0.010623727,0.0016733443,0.00070367026,0.020110147,0.0032209693,0.7313763
0.25121304,0.008545808,0.0016691613,0.00062215456,0.02216385,0.0029265329,0.7128594
0.22251967,0.008186366,0.0016332862,0.00064480753,0.020127948,0.0029363737,0.74395156
0.25856438,0.008621661,0.0016487936,0.00066288846,0.020679485,0.0036609732,0.70616186
0.26133776,0.008590554,0.0016312838,0.0006499321,0.020879641,0.0035285968,0.7033822
0.23019178,0.007893065,0.001702391,0.000677092,0.022392364,0.003651718,0.73349166
0.23056768,0.007708487,0.0016816985,0.0006602435,0.022146648,0.0036466774,0.7335886
