anger,disgust,fear,happiness,sadness,surprise,neutral
0.00032655592,4.4513516e-05,0.00028936772,0.009523951,0.0036339867,0.0045207925,0.98166084
0.00031824035,4.2569045e-05,0.0002703025,0.009151762,0.003397835,0.0042407718,0.9825785
0.0003140839,4.3936107e-05,0.00027447368,0.0095573375,0.003318485,0.004281788,0.9822099
0.00035207646,5.1653842e-05,0.0003567929,0.01045256,0.0040180935,0.00565812,0.97911066
0.00035079502,5.136057e-05,0.0003563638,0.010418431,0.004017561,0.005637306,0.9791682
0.0003447749,4.220938e-05,0.00023656088,0.008896002,0.0031353696,0.005214348,0.9821307
0.00035373316,4.1306153e-05,0.00023258777,0.00912303,0.0030464628,0.0053725666,0.9818303
0.0003233602,3.9461505e-05,0.00023370149,0.009437041,0.003181937,0.0041346336,0.9826499
0.0003258956,4.0148378e-05,0.00023701723,0.009285767,0.003165412,0.004345764,0.9825999
0.00033835197,4.058832e-05,0.00025658918,0.008905249,0.0034549672,0.0043306677,0.9826736
0.00032954803,4.0593262e-05,0.00026676824,0.008658298,0.0035514648,0.004043119,0.9831102
0.000349983,3.616756e-05,0.00025150698,0.009708015,0.0032019226,0.0041875876,0.98226476
0.0003305407,3.7132388e-05,0.00024721364,0.009689608,0.0033756623,0.0040476588,0.98227215
0.00037733177,4.4647804e-05,0.00025973597,0.010993215,0.0031504666,0.004481713,0.9806929
0.00035685438,4.162361e-05,0.00025592488,0.01103248,0.003350026,0.0041968077,0.9807663
0.00044075437,4.2841875e-05,0.00032736192,0.009474144,0.0031588355,0.0051602633,0.9813958
0.00046877813,4.4819277e-05,0.0003268544,0.009941293,0.003039056,0.0056092776,0.9805699
0.0004513719,5.0605635e-05,0.00035579395,0.01117161,0.0034211965,0.0053476235,0.97920173
0.00042077695,4.7826874e-05,0.0003227192,0.011120002,0.0033877564,0.004675837,0.9800251
0.00040876758,4.7645626e-05,0.0002864933,0.0104345735,0.003261535,0.0043175532,0.98124343
0.00038695266,4.439545e-05,0.00027209855,0.009013297,0.0031613135,0.0037059453,0.98341596
0.0004236317,5.0510498e-05,0.00031969012,0.009937115,0.0034334268,0.0038285423,0.9820071
0.00041801142,4.8825274e-05,0.000314622,0.009827706,0.0033424303,0.003838516,0.9822099
0.00024792406,4.3791173e-05,0.00030240905,0.008826914,0.00479068,0.0047126645,0.98107564
0.0002513168,4.284166e-05,0.0002938897,0.008584712,0.004635583,0.0049196617,0.98127204
0.0002693522,4.6445864e-05,0.00027095393,0.008051128,0.0044289967,0.0040387367,0.98289436
0.00026028295,4.5905923e-05,0.00025092423,0.0076277032,0.0044077924,0.0039507803,0.9834567
0.00026881625,4.827416e-05,0.00027431065,0.007487774,0.0042455364,0.0040837666,0.98359156
0.00026968843,5.0995677e-05,0.00029134587,0.0077001806,0.004402087,0.0039543626,0.9833313
0.00042651547,5.9431415e-05,0.00031039855,0.010593392,0.0032597876,0.0040817955,0.9812687
0.00041808924,5.9372836e-05,0.00031688428,0.010730884,0.0033006105,0.004178702,0.9809955
0.00047465196,6.5171815e-05,0.00031875074,0.009938066,0.0031202384,0.005297047,0.980786
0.00048360933,6.496674e-05,0.000309978,0.010119825,0.0030882831,0.005515534,0.98041785
0.000516438,4.9330363e-05,0.00025256915,0.008811504,0.0038400833,0.0037733554,0.98275673
0.00050117954,4.7880527e-05,0.00025531568,0.008976161,0.0039895056,0.0038508435,0.98237914
0.0005079635,4.2138425e-05,0.00019451376,0.0081383865,0.003471787,0.0040871305,0.9835581
0.00053560635,4.4980414e-05,0.00021366795,0.0082075605,0.003637529,0.004148159,0.98321253
0.0004955441,4.1049323e-05,0.0002231678,0.008188807,0.003383974,0.0036004598,0.98406696
0.0005063657,4.0570998e-05,0.00022579062,0.008622628,0.0032842143,0.003636591,0.9836838
0.00045185848,3.8615828e-05,0.0002459193,0.009652315,0.0032773393,0.003969529,0.9823644
0.00045645612,3.9563492e-05,0.00025010217,0.009858663,0.0033003304,0.003967142,0.98212767
0.0004333623,5.020093e-05,0.0002736875,0.0076328157,0.0042558927,0.004649212,0.9827048
0.00043861262,5.027807e-05,0.00026899224,0.007529096,0.004354123,0.0043840376,0.9829748
0.0004003653,4.7203746e-05,0.00024789193,0.006995512,0.0044631273,0.004828625,0.9830172
0.0004197489,5.0525476e-05,0.00026784829,0.00683291,0.0046394975,0.005021679,0.98276776
0.00047255482,5.731166e-05,0.00031739447,0.008065323,0.004747058,0.00516621,0.9811741
0.00047637915,5.7028305e-05,0.00031261973,0.008126409,0.004748166,0.00525427,0.98102516
0.00048434245,5.50658e-05,0.00029233051,0.008393073,0.004076051,0.0056196908,0.98107946
0.00049092853,5.4319717e-05,0.0002861079,0.008382541,0.0039497977,0.005404235,0.9814321
0.0004428997,5.2121304e-05,0.00026246122,0.008242705,0.004253281,0.0041449647,0.9826015
0.00044835242,5.1213174e-05,0.00025447956,0.008088829,0.0042392015,0.0040004705,0.9829175
0.00038600693,4.6972356e-05,0.00021373847,0.007667029,0.0040049013,0.0030875944,0.98459375
0.00037903598,4.7528367e-05,0.00021628726,0.0076649752,0.0040861936,0.0031436228,0.9844624
0.00042226087,5.1647305e-05,0.0002802928,0.008534388,0.0042790873,0.0032229796,0.9832093
0.00042296457,5.2620147e-05,0.00028099387,0.008473034,0.0042614983,0.003196886,0.983312
0.00039221047,4.8041293e-05,0.0002828697,0.008734318,0.0043290514,0.0038700167,0.98234344
0.00040413486,5.1220562e-05,0.00029560894,0.008954422,0.004474671,0.004111518,0.9817084
0.0003960888,4.7461443e-05,0.0002646972,0.007840255,0.0041103316,0.0040249326,0.98331624
0.0003949917,4.829041e-05,0.00026793784,0.0076882965,0.0041676704,0.004258677,0.98317415
0.0004090724,4.6734087e-05,0.00026010856,0.00866859,0.003903534,0.0042805625,0.98243135
0.00039628297,4.4509296e-05,0.00025096445,0.008250661,0.0039500333,0.004109371,0.98299825
0.0005800595,6.141224e-05,0.00027720092,0.0088789025,0.0037992487,0.006300905,0.98010224
0.00062591827,6.405488e-05,0.00028069213,0.009294071,0.0036970866,0.0067434916,0.9792947
0.00059783726,6.017208e-05,0.00027371378,0.009019583,0.0035734398,0.005632059,0.9808431
0.00059987535,5.999755e-05,0.00027343724,0.008807172,0.003619953,0.0055437037,0.98109585
0.00059107784,5.878432e-05,0.00027049068,0.008558678,0.0038381466,0.0046517374,0.9820311
0.000579662,5.8976955e-05,0.00027901135,0.008656878,0.0038399391,0.004720587,0.9818649
0.00067055743,5.9906284e-05,0.00028996274,0.0077140485,0.0036261354,0.0054821637,0.98215723
0.0006504765,5.8610338e-05,0.000277478,0.007600335,0.00333827,0.0049718022,0.98310304
0.0005560323,5.0556366e-05,0.00027645688,0.0072093816,0.003129348,0.00867907,0.98009914
0.00053309114,4.9084058e-05,0.0002721194,0.0069483486,0.0031304506,0.008837121,0.98022985
0.0006161739,5.584317e-05,0.0002746263,0.008115938,0.0033723414,0.007770849,0.9797942
0.0006270668,5.904116e-05,0.0002967849,0.00784584,0.0035517453,0.008224566,0.979395
0.00065379567,5.4891094e-05,0.00028409675,0.0082459785,0.0033268363,0.009960759,0.9774736
0.0006657187,5.5414584e-05,0.00028338342,0.008508325,0.0032184504,0.010063783,0.977205
0.00070911733,5.7493417e-05,0.0003135598,0.009553489,0.0032032288,0.011606311,0.9745568
0.00068081316,5.5011496e-05,0.00029644897,0.009500432,0.003248709,0.011010724,0.9752078
0.00072163617,6.194947e-05,0.00032394566,0.008496808,0.0037320214,0.008909454,0.97775424
0.000705068,6.104256e-05,0.00031502778,0.008507138,0.0037042855,0.009153639,0.9775538
0.0005072601,4.468936e-05,0.00022637351,0.007661244,0.0032859438,0.0069082733,0.98136616
