anger,disgust,fear,happiness,sadness,surprise,neutral
0.005808945,0.00017454052,0.042489298,0.0050329384,0.050490577,0.0018053948,0.89419824
0.00618028,0.00017421624,0.042639375,0.0052149645,0.048128787,0.0019935027,0.89566886
0.006213905,0.00018135582,0.03598276,0.0046245647,0.04736534,0.0020059706,0.90362614
0.0071028187,0.00018877776,0.060292874,0.005183323,0.057637945,0.0025128527,0.86708146
0.0071528573,0.00019771635,0.059777576,0.0052686664,0.058373492,0.0025886374,0.86664104
0.005927124,0.00016522054,0.05184983,0.0056505315,0.044370465,0.002934188,0.88910264
0.005939409,0.00017099323,0.050227165,0.0052807364,0.04746154,0.0029978082,0.88792235
0.0066001504,0.00018330995,0.0679923,0.006174128,0.041945107,0.0036568237,0.8734482
0.007007773,0.00019168748,0.06554638,0.0060310387,0.03974293,0.0035109643,0.87796926
0.0052330582,0.00013539975,0.050008412,0.0045621893,0.040639844,0.0025404044,0.89688075
0.0049651023,0.00012912789,0.048439126,0.0045471853,0.041615997,0.002747774,0.89755577
0.0063122557,0.00013792988,0.05748005,0.004331667,0.055117756,0.0031793835,0.8734409
0.0061041294,0.00013425447,0.05132749,0.004521937,0.052841503,0.0032309124,0.88183975
0.005914188,0.00015236347,0.07660692,0.006052052,0.047626045,0.0040966677,0.8595518
0.0058900197,0.00016451499,0.08254347,0.0064304476,0.046116345,0.0045075,0.8543477
0.0056871856,0.00015808723,0.08688102,0.005563814,0.042088028,0.0039456156,0.8556763
0.0058263335,0.00015156393,0.07664407,0.005057287,0.038430028,0.003723052,0.8701677
0.004665333,0.00014089482,0.047424223,0.0045927777,0.04206164,0.0029928314,0.8981223
0.004830552,0.00013979404,0.045975026,0.004739014,0.038867548,0.003238025,0.90221
0.0045715203,0.00013884171,0.033381715,0.0039382274,0.04141485,0.003365765,0.9131891
0.004519561,0.00014199779,0.033868432,0.004106206,0.04317476,0.0032651238,0.9109239
0.006534928,0.00017490517,0.059101902,0.0057595926,0.047046166,0.004791191,0.8765913
0.0065772943,0.00017877182,0.059365906,0.005749991,0.048087507,0.0048763393,0.8751642
0.0068970798,0.0001692026,0.063374035,0.0040377867,0.056819275,0.0040863454,0.8646163
