user_id,stimuli,label,ground_truth_rating,fixation_count_total,fixation_count_per_word,fixation_count_per_image,fixation_duration_avg,fixation_duration_total,fixation_duration_std,fixation_duration_max,fixation_duration_per_word,fixation_duration_per_image,saccade_count_total,saccade_duration_total,saccade_duration_avg,saccade_duration_std,saccade_length_avg,saccade_length_std,saccade_velocity_max,scanpath_length,scanpath_duration_total,overall_pupil_diameter_mean,overall_pupil_diameter_std,num_aoi_transitions,fixation_rate,relative_saccade_angles_avg,relative_saccade_angles_std,absolute_saccade_angles_avg,absolute_saccade_angles_std,pupil_width_l_avg,pupil_width_l_std,pupil_width_l_max,pupil_width_l_min,pupil_width_r_avg,pupil_width_r_std,pupil_width_r_max,pupil_width_r_min,first_fixation_pupil_width_l,last_fixation_pupil_width_l,first_fixation_pupil_width_r,last_fixation_pupil_width_r
B09,106646,True,True,36,15.0,21.0,215.88888888888889,7772.0,110.7583670564706,556.0,2636.0,5136.0,18,696.0,38.66666666666666,69.0643348837964,205.3331719511956,193.63669491495745,24.34256384137456,3695.9970951215214,8468.0,3.2442806891675264,0.104913134608086,8,227.99539170506912,-0.710528743284568,1.65551078730964,1.5975793296453291,0.8326507956052835,3.282385084364149,0.0575220740994884,3.431137084960937,3.1728515625,3.20629220638635,0.1789367970117657,3.398666381835937,2.072128295898437,3.431137084960937,3.243392944335937,3.35809326171875,3.3050994873046875
B09,106756,True,True,16,7.0,9.0,214.75,3436.0,69.96713514215084,396.0,1644.0,1792.0,7,128.0,18.285714285714285,13.237752650585945,220.1606773034064,136.7260007977936,17.232624766225463,1541.1247411238446,3564.0,3.540844792905061,0.3177004471638469,4,239.5947426067908,-0.4653563184408666,2.3170723444890293,2.3248112662876923,0.4250097985347404,3.565676481827446,0.3003504689128752,4.186248779296875,3.223846435546875,3.5160131039826767,0.3394250046555651,4.2998046875,3.199188232421875,4.133941650390625,3.433013916015625,4.2002716064453125,3.275909423828125
B09,109141,False,False,19,12.0,7.0,171.1578947368421,3252.0,86.8160655625794,336.0,2300.0,952.0,8,196.0,24.5,22.570524394186577,244.77600871409956,194.70077753909788,14.87813238157712,1958.2080697127965,3448.0,3.1726308751989296,0.1832314567551507,4,234.23423423423424,-1.502355795974898,1.1447128397573036,1.6569905998945376,0.9065443039729172,3.2052239312065973,0.1647099896276845,3.589874267578125,2.94720458984375,3.140037819191261,0.2042909999108322,3.647369384765625,2.81982421875,3.4891357421875,3.1656646728515625,3.477325439453125,3.0598602294921875
B09,121358,True,True,11,6.0,5.0,214.1818181818182,2356.0,108.99341097682758,428.0,952.0,1404.0,6,92.0,15.333333333333334,5.316640543300503,158.06256249656715,108.31707369389017,14.963045168165506,948.3753749794027,2448.0,3.0675762400907627,0.145926028097016,2,238.8535031847134,-0.5175781247843652,1.9440746052012128,1.6791200501746757,1.1080925245415876,3.105817906996783,0.1273041259446329,3.30767822265625,2.917831420898437,3.0293345731847428,0.1666401328823861,3.2884063720703125,2.772918701171875,3.3038330078125,3.177459716796875,3.2516632080078125,3.125
B09,123622,False,False,25,16.0,9.0,204.0,5100.0,94.50925880568528,448.0,2656.0,2444.0,15,248.0,16.533333333333335,12.816655830077778,202.23798163170696,167.9054808935236,22.024975326538428,3033.5697244756043,5348.0,3.4380878448486327,0.1319860552953412,5,236.1918604651163,-0.5994205840332923,1.6970199510396142,1.3824084526429783,1.152444628106077,3.451969909667969,0.1235933998809435,3.733413696289064,3.2667694091796875,3.424205780029297,0.1453472547874641,3.811599731445313,3.2323455810546875,3.733413696289064,3.4934234619140625,3.734710693359375,3.3873443603515625
B09,127620,True,True,10,6.0,4.0,161.6,1616.0,83.01432272673058,340.0,1176.0,440.0,8,156.0,19.5,13.763305250868028,192.9286373719886,190.33680704607548,20.0786055677338,1543.4290989759088,1772.0,3.2510303921169705,0.1761459949739261,2,225.0,0.2812536842207495,1.4007895008859448,0.9436288767464216,1.0727904751862438,3.276780870225694,0.1567538386239683,3.4757537841796875,3.0406951904296875,3.2252799140082464,0.1976912957900917,3.499130249023437,2.90179443359375,3.4441680908203125,3.3079986572265625,3.4216766357421875,3.296249389648437
B09,129862,False,False,30,16.0,14.0,191.33333333333331,5740.0,86.11833612008509,420.0,3112.0,2628.0,15,484.0,32.266666666666666,34.39158258034882,220.96457536897964,205.2680934826971,18.277754684494163,3314.4686305346945,6224.0,3.353185017903646,0.1479700976171889,6,228.90625,-0.357353391263541,1.6545868813452174,1.397357949460812,0.9553794823241292,3.366075642903646,0.1303863737888665,3.702056884765625,3.176055908203125,3.3402943929036457,0.1716525431693171,3.8372802734375,3.173919677734375,3.6708831787109375,3.204315185546875,3.703140258789064,3.247528076171875
B09,133403,True,True,27,15.0,12.0,216.59259259259255,5848.0,109.18271885635608,492.0,3624.0,2224.0,16,404.0,25.25,51.44770807982282,186.4086866845756,130.68025854416308,24.48561483917705,2982.538986953209,6252.0,3.3761962180913883,0.1394445451673901,6,231.9314641744548,-0.8860749423547916,1.6624293851778402,1.4781381929202746,1.1678646097909653,3.373871914176054,0.1248772063345717,3.662399291992187,3.1793212890625,3.3785205220067223,0.1594445793383981,3.787017822265625,3.015106201171875,3.6181488037109375,3.247772216796875,3.62567138671875,3.253768920898437
B09,134538,True,True,10,6.0,4.0,230.0,2300.0,183.2181456321641,696.0,1104.0,1196.0,5,76.0,15.2,8.67179335547152,191.43756946723477,163.19076407629356,16.161174607425487,957.1878473361736,2376.0,3.365256754557292,0.1841033842951711,2,240.54276315789477,-1.0983029612935646,1.3295952600725625,1.3117358580679888,1.1195722348523451,3.362157185872396,0.1610945641410094,3.6556549072265625,3.1692657470703125,3.368356323242188,0.2093131527844701,3.7379302978515625,3.1465301513671875,3.5957183837890625,3.3419342041015625,3.643081665039064,3.3540191650390625
B09,138239,True,True,15,9.0,6.0,224.0,3360.0,103.08387708213984,504.0,1676.0,1684.0,7,128.0,18.285714285714285,10.2910039308496,219.8527028914554,144.4850410938729,15.072496961645696,1538.9689202401878,3488.0,3.4128359014337715,0.1568934220376872,3,239.3617021276596,-1.3324103136170111,1.4057251098286032,1.9265891284317072,0.1990845509937295,3.434835954145952,0.1255939339683365,3.7997894287109375,3.266387939453125,3.390835848721591,0.1924932205826595,3.9089202880859375,3.176361083984375,3.730484008789064,3.3573455810546875,3.8499603271484375,3.2998504638671875
