user_id,stimuli,label,ground_truth_rating,fixation_count_total,fixation_count_per_word,fixation_count_per_image,fixation_duration_avg,fixation_duration_total,fixation_duration_std,fixation_duration_max,fixation_duration_per_word,fixation_duration_per_image,saccade_count_total,saccade_duration_total,saccade_duration_avg,saccade_duration_std,saccade_length_avg,saccade_length_std,saccade_velocity_max,scanpath_length,scanpath_duration_total,overall_pupil_diameter_mean,overall_pupil_diameter_std,num_aoi_transitions,fixation_rate,relative_saccade_angles_avg,relative_saccade_angles_std,absolute_saccade_angles_avg,absolute_saccade_angles_std,pupil_width_l_avg,pupil_width_l_std,pupil_width_l_max,pupil_width_l_min,pupil_width_r_avg,pupil_width_r_std,pupil_width_r_max,pupil_width_r_min,first_fixation_pupil_width_l,last_fixation_pupil_width_l,first_fixation_pupil_width_r,last_fixation_pupil_width_r
A01,138239,True,False,11,1.0,10.0,270.1818181818182,2972.0,188.36869070087957,624.0,72.0,2900.0,3,104.0,34.666666666666664,16.165807537309522,321.2857961005077,116.37641065667688,13.92392137658328,963.8573883015232,3076.0,3.172624860491072,0.0904002192219551,1,241.04859335038364,-0.1388716475021101,2.7790075892742414,2.7790075892742414,0.1388716475021101,3.231786455426897,0.0947018746610962,3.3981170654296875,3.1215972900390625,3.1134632655552457,0.0912403005592868,3.281356811523437,2.983139038085937,3.250839233398437,3.131378173828125,3.1106414794921875,3.07855224609375
A01,139068,True,True,10,3.0,7.0,278.0,2780.0,138.9516302731118,544.0,824.0,1956.0,3,300.0,100.0,111.13955191559845,445.0461379531798,225.6659073684353,10.820038501598727,1335.1384138595397,3080.0,3.153775141789363,0.0982152613468267,2,225.383631713555,1.926906446081119,1.1701236417654717,1.926906446081119,1.1701236417654717,3.213598398061899,0.1023471471616215,3.43017578125,3.102630615234375,3.093951885516827,0.0963969596394525,3.263641357421875,2.965728759765625,3.13153076171875,3.2487945556640625,2.965728759765625,3.110565185546875
A01,13934,False,False,13,5.0,8.0,215.3846153846154,2800.0,111.6046134511909,376.0,800.0,2000.0,3,268.0,89.33333333333333,84.12688828985257,281.3557440164274,241.76148810404172,8.419410911135913,844.0672320492822,3068.0,3.441271464029948,0.1533250316526926,1,227.94117647058823,-1.4215944956133195,0.3696070993454829,1.4215944956133195,0.3696070993454829,3.5064971923828123,0.1552139165789539,3.6617431640625,3.23382568359375,3.351803779602051,0.1799172813847702,3.59490966796875,2.9881744384765625,3.6617431640625,3.5581817626953125,3.59490966796875,3.48297119140625
A01,140983,True,True,10,5.0,5.0,302.0,3020.0,137.9242948545002,568.0,1296.0,1724.0,3,60.0,20.0,18.33030277982336,198.87829837702347,220.1032551442536,14.444999770220504,596.6348951310704,3080.0,3.0375812237079325,0.0757508196496215,1,244.56521739130437,1.1821482424593903,1.208907024307607,1.208907024307607,1.1821482424593903,3.067744328425481,0.0711724818422177,3.186264038085937,2.97064208984375,3.0074181189903846,0.0825888642589962,3.116806030273437,2.874237060546875,3.089630126953125,3.063385009765625,3.006256103515625,2.9583892822265625
A01,144683,True,True,10,6.0,4.0,269.2,2692.0,74.38159868019928,396.0,1476.0,1216.0,4,104.0,26.0,12.0,267.1147463191172,259.740884015473,14.514702391205144,1068.4589852764689,2796.0,3.056835719517299,0.1186582412260251,2,239.81741573033707,-1.4078391090479911,1.0046899282982933,1.4078391090479911,1.0046899282982933,3.1112681797572543,0.1200638231838732,3.4065093994140625,3.000106811523437,3.002403259277344,0.1239097870975691,3.228759765625,2.878387451171875,3.4065093994140625,3.12939453125,3.228759765625,2.9972686767578125
A01,147294,False,False,11,3.0,8.0,267.6363636363636,2944.0,172.31092404561744,724.0,648.0,2296.0,4,128.0,32.0,5.656854249492381,427.9506446594188,80.13672737554771,17.355318559099818,1711.8025786376752,3072.0,3.010985819498698,0.0754591676699677,2,238.81074168797952,0.2526075720162025,2.235841709743833,2.184340553666116,0.539865800064935,3.0876678466796874,0.0956694123401032,3.248077392578125,2.9342803955078125,2.934303792317708,0.0649288768919286,3.0733184814453125,2.842269897460937,3.1194610595703125,2.9342803955078125,2.842269897460937,2.861785888671875
A01,153711,True,True,10,6.0,4.0,299.6,2996.0,168.68063183292728,640.0,1576.0,1420.0,3,84.0,28.0,10.583005244258365,290.68976595862654,220.9421475644581,13.422928528281474,872.0692978758797,3080.0,3.097051767202524,0.1378328715880261,2,242.64705882352945,-0.4493616889208165,2.201125267492959,2.201125267492959,0.4493616889208165,3.1278099646935096,0.1377661143161976,3.3739166259765625,2.9739990234375,3.0662935697115383,0.1392307283159036,3.3598785400390625,2.9120025634765625,3.352996826171875,3.3739166259765625,3.2623291015625,3.3598785400390625
A01,163579,True,True,10,4.0,6.0,188.0,1880.0,90.03702941938204,312.0,884.0,996.0,6,1188.0,198.0,358.47454581880703,247.11592490807547,134.28416605850808,16.944803389974147,1482.6955494484528,3068.0,3.1020823160807294,0.0843801079470177,3,153.4526854219949,-1.6158412543152945,0.9565964731740606,1.637600898765995,0.9188487731923471,3.150826009114583,0.105058061855734,3.332260131835937,2.95587158203125,3.046791076660156,0.0778039656293848,3.1769256591796875,2.948577880859375,3.332260131835937,3.276596069335937,3.1769256591796875,3.0486297607421875
A01,167234,False,True,9,4.0,5.0,317.3333333333333,2856.0,206.929939834718,628.0,960.0,1896.0,4,220.0,55.0,60.43177971895251,181.31809553123253,68.95572165985503,10.26596185948394,725.2723821249301,3076.0,2.967393728402945,0.0857866883788836,1,231.1381074168798,-0.2308340651777264,2.0044639184594653,1.810182153801585,0.8912914989556469,3.0147681603064904,0.0872928936702199,3.204315185546875,2.90130615234375,2.920019296499399,0.0901346609775279,3.111297607421875,2.832366943359375,3.204315185546875,2.9525146484375,3.111297607421875,2.851226806640625
A01,167346,True,True,11,5.0,6.0,262.90909090909093,2892.0,145.09683287064163,516.0,1300.0,1592.0,5,176.0,35.2,49.99199935989758,151.57130644182834,53.87509895468637,24.50549736215158,757.8565322091417,3068.0,2.896562194824219,0.2201084472470999,1,234.65473145780047,-2.1572749491713856,0.7528394523439275,2.1572749491713856,0.7528394523439275,2.940765380859375,0.2122565258302367,3.3332061767578125,2.7242889404296875,2.8268632888793945,0.2436775401992927,3.2298736572265625,2.444427490234375,2.837310791015625,3.265609741210937,2.742950439453125,3.221054077148437
A01,171584,False,True,12,7.0,5.0,245.33333333333331,2944.0,94.57015994231558,380.0,1652.0,1292.0,5,120.0,24.0,13.2664991614216,264.209129729338,234.25860260574493,17.305609780447398,1321.04564864669,3064.0,3.186544081744026,0.0852481331298174,3,239.13043478260872,-0.6374083969815099,2.103137204677485,1.9907093620118388,0.9308876421134736,3.252919814165901,0.0949419662650047,3.3822479248046875,3.1139068603515625,3.120168349322151,0.0810274908209915,3.24700927734375,3.0076446533203125,3.1230926513671875,3.232650756835937,3.04803466796875,3.1586456298828125
A01,172733,False,True,7,7.0,0.0,414.2857142857143,2900.0,391.8697548445207,1040.0,2900.0,0.0,1,200.0,200.0,,230.01283664824152,,1.1500641832412075,230.01283664824152,3100.0,3.612148284912109,0.1214136192713927,0,234.0153452685422,,,,,3.620555877685547,0.1196728260811164,3.786712646484375,3.4094696044921875,3.603740692138672,0.1314755926228912,3.75677490234375,3.351165771484375,3.4094696044921875,3.786712646484375,3.351165771484375,3.7243499755859375
A01,181446,False,False,10,5.0,5.0,292.0,2920.0,182.75910070059132,724.0,1044.0,1876.0,4,156.0,39.0,18.29389697868299,372.8029742803485,264.39516585895865,14.826708576665116,1491.211897121394,3076.0,2.998821258544922,0.0789129357367057,2,236.57289002557545,0.3492608444486233,2.21174962019323,2.119192075633059,0.7230798479171645,3.0638035365513394,0.0852587139292433,3.207366943359375,2.874008178710937,2.9338389805385043,0.0747128325349501,3.063995361328125,2.77203369140625,2.990142822265625,3.132171630859375,2.87554931640625,2.9777069091796875
A01,182527,True,True,8,4.0,4.0,373.5,2988.0,531.9331322101089,1676.0,908.0,2080.0,4,96.0,24.0,17.281975195754296,135.2702797110852,112.30182464146984,12.64712595907244,541.0811188443408,3084.0,3.3477071126302085,0.1633327682359285,2,241.3682864450128,-1.7765514446445578,1.350407731254576,1.859456635618396,1.2337573085317517,3.407789866129557,0.1645727682459206,3.887664794921875,3.269439697265625,3.28762435913086,0.1645357001978892,3.795806884765625,3.165634155273437,3.31768798828125,3.887664794921875,3.19573974609375,3.795806884765625
A01,194532,False,False,10,3.0,7.0,282.8,2828.0,71.4061933199386,424.0,704.0,2124.0,6,240.0,40.0,45.1840679886174,244.43935513431936,233.4294168516688,16.376632333467988,1466.636130805916,3068.0,3.0543017387390137,0.0781262441858297,1,229.21994884910484,-0.4231145215893399,2.025188279812288,1.979472271957934,0.6017499411038822,3.1150131225585938,0.0854663737197438,3.2098846435546875,2.9447479248046875,2.9935903549194336,0.0752985562307382,3.073715209960937,2.830780029296875,3.2098846435546875,3.11376953125,3.0623321533203125,2.986602783203125
A01,1966,False,False,11,7.0,4.0,268.3636363636364,2952.0,96.30708460676476,472.0,1808.0,1144.0,3,124.0,41.333333333333336,44.06056437828882,250.4455784696626,264.8787214783288,7.381974032690652,751.3367354089878,3076.0,3.273726830115685,0.0687308234977796,1,239.45012787723783,0.4195799107971003,0.2489751321363729,0.4195799107971003,0.2489751321363729,3.30056645320012,0.0644105331805887,3.392547607421875,3.1914520263671875,3.235742841448103,0.0865094103969138,3.3379364013671875,3.0908660888671875,3.270355224609375,3.2110595703125,3.292877197265625,3.1230926513671875
A01,200867,True,True,11,6.0,5.0,258.90909090909093,2848.0,119.98787817563452,484.0,1204.0,1644.0,6,208.0,34.666666666666664,41.38920954387348,274.8907695759961,296.4120507664164,11.242182489212723,1649.3446174559767,3056.0,3.3181973625631893,0.1022002463195923,1,231.73076923076923,-0.938941269152602,2.066623186486979,2.0484122156439657,0.9780334844186436,3.399627685546875,0.1210813983503328,3.6846923828125,3.1280975341796875,3.236767039579504,0.0881285547226047,3.45379638671875,3.137924194335937,3.4469146728515625,3.5924072265625,3.3172607421875,3.3945770263671875
A01,203711,True,True,11,7.0,4.0,236.72727272727272,2604.0,106.610591321023,436.0,1268.0,1336.0,7,316.0,45.142857142857146,43.55620342893601,221.99739812904664,166.62683505500857,20.10797346374341,1553.9817869033266,2920.0,3.018464660644532,0.1768236536128792,1,211.6368286445013,-0.0260797580510215,1.7668356460705683,1.5062575538253231,0.9238920583865609,3.0517903645833333,0.1875541879473048,3.2985382080078125,2.7707061767578125,2.9619064331054688,0.1680528121406972,3.237396240234375,2.722930908203125,3.2985382080078125,2.902694702148437,3.237396240234375,2.812362670898437
A01,208350,True,True,10,7.0,3.0,210.4,2104.0,67.7826592049094,312.0,1472.0,632.0,4,972.0,243.0,409.4011887297512,373.7192604958077,201.07718797748592,12.425302978949054,1494.8770419832306,3076.0,3.275888883150541,0.1048277480752787,2,171.35549872122763,-1.9831678248377704,0.2250090781449638,1.9831678248377704,0.2250090781449638,3.344281710111178,0.0968425894008573,3.496688842773437,3.177597045898437,3.1947719029017856,0.1217131068278221,3.408798217773437,3.02935791015625,3.3216552734375,3.496688842773437,3.2491607666015625,3.408798217773437
A01,213936,True,True,12,7.0,5.0,241.66666666666663,2900.0,97.56986618766466,408.0,1796.0,1104.0,6,160.0,26.666666666666668,18.875027593798816,244.79495922022764,258.0811391216065,14.960638138606956,1468.769755321366,3060.0,3.189666748046875,0.0755527299181233,2,235.613810741688,-1.117010861094016,1.3261815303942697,1.3486653021295614,1.089758054887718,3.230901082356771,0.0801013787232723,3.406112670898437,3.111602783203125,3.148432413736979,0.0745541248166387,3.2991485595703125,3.03424072265625,3.238616943359375,3.210922241210937,3.148422241210937,3.1134033203125
A01,214725,True,True,6,4.0,2.0,485.3333333333333,2912.0,632.7573521237558,1748.0,1044.0,1868.0,3,184.0,61.333333333333336,20.526405757787536,433.8149652537976,352.6459431454711,14.385113599029683,1301.444895761393,3096.0,3.0148434109157987,0.056810607366804,1,234.65473145780047,1.934282456878344,0.7504287664793532,1.934282456878344,0.7504287664793532,3.097345987955729,0.0484515060038919,3.16815185546875,3.035385131835937,2.932340833875868,0.0760143043497792,3.0334930419921875,2.8489990234375,3.035385131835937,3.1443023681640625,2.883544921875,3.0334930419921875
A01,216386,True,True,7,3.0,4.0,360.0,2520.0,187.06148721743875,608.0,1176.0,1344.0,4,232.0,58.0,95.13499180988384,165.26621543689856,84.80849274641344,35.266617011337694,661.0648617475943,2752.0,3.0392333984375,0.1158829784985127,2,228.15186246418335,0.0437000490733049,1.8593281028685384,1.7322644807544891,0.6769567616340848,3.0654571533203123,0.1234719286342822,3.303253173828125,2.9163818359375,3.0061465176669038,0.1149250554100344,3.231414794921875,2.8090972900390625,2.990341186523437,3.114501953125,2.928558349609375,3.0696563720703125
A01,218775,True,True,13,6.0,7.0,218.7692307692308,2844.0,161.6365026049468,712.0,976.0,1868.0,5,216.0,43.2,45.20176987685328,318.6216008450034,259.660962810746,14.270516170930302,1593.108004225017,3060.0,3.013568030463325,0.1105619697897447,2,231.4578005115089,-1.1191705202272564,2.1886440048624367,2.426896596054184,0.3909963496334055,3.061386108398437,0.1133978215610711,3.250595092773437,2.894393920898437,2.965749952528212,0.1158404721190609,3.151229858398437,2.8180389404296875,3.172576904296875,2.89459228515625,3.0792999267578125,2.8180389404296875
A01,225713,False,False,14,8.0,6.0,201.7142857142857,2824.0,73.95157310588574,356.0,1652.0,1172.0,7,224.0,32.0,15.31883372410141,268.7767610066452,218.32798416738927,16.541609089055402,1881.437327046516,3048.0,3.5035418555850075,0.0633510423239526,2,230.17902813299236,-0.808137628773864,1.6596359370357097,1.683796562860085,0.7565097523767987,3.5086255754743303,0.0625663115240209,3.60595703125,3.3725738525390625,3.4984581356956843,0.0724168476688499,3.679763793945313,3.412200927734375,3.560287475585937,3.3999176025390625,3.5256805419921875,3.412200927734375
A01,237622,False,False,13,10.0,3.0,220.92307692307693,2872.0,42.99314196950784,308.0,2244.0,628.0,5,188.0,37.6,49.68702043793731,181.2988099006009,156.904528937084,14.802072669545776,906.4940495030044,3060.0,3.3005875481499567,0.1094213160296894,1,233.69565217391303,1.0003760774321449,2.010930707205578,1.9391124027146829,1.1333303556858174,3.346623738606771,0.1194073941157844,3.4910125732421875,3.121078491210937,3.2545513576931424,0.1031618217451328,3.4351959228515625,3.10687255859375,3.2042388916015625,3.3171539306640625,3.10687255859375,3.1851959228515625
A01,238928,True,True,10,4.0,6.0,279.6,2796.0,89.17299042996271,492.0,1204.0,1592.0,6,272.0,45.333333333333336,63.32982446420223,191.25622859631508,213.6040120152698,13.866579553484083,1147.5373715778906,3068.0,3.143465042114258,0.1459724799088158,1,226.66240409207165,-1.5922699775142086,1.0988583805745844,1.6873093124580951,0.9464674880545482,3.1669626235961914,0.1376232876975321,3.40057373046875,2.9756011962890625,3.119967460632324,0.1556757383920285,3.3339080810546875,2.877655029296875,3.2874908447265625,3.10125732421875,3.2883453369140625,3.06500244140625
A01,24073,False,False,12,6.0,6.0,232.66666666666663,2792.0,94.91559248600672,440.0,1400.0,1392.0,6,268.0,44.66666666666666,40.11317323108042,306.0423086147444,201.00540722349808,14.378029384746764,1836.2538516884665,3060.0,2.980521308051215,0.1518279240106332,3,226.9820971867008,-0.2972275309189183,1.8955076635354289,1.6867677899537354,0.9143893757214636,3.0072174072265625,0.2854607086504642,3.217529296875,1.9153900146484373,2.953825208875868,0.0883126527936403,3.088485717773437,2.7734527587890625,3.0348358154296875,3.0700225830078125,2.8902130126953125,2.941879272460937
A01,251191,False,False,11,6.0,5.0,264.3636363636364,2908.0,107.63574938399672,480.0,1444.0,1464.0,6,156.0,26.0,27.33495930123182,228.4314177944453,204.98465451945745,13.11292785406026,1370.588506766672,3064.0,2.9272514792049638,0.1105995343269418,2,235.93350383631716,-0.996589239438434,1.8508815378091024,1.9354554852241852,0.8203442228008175,2.972592522116269,0.1100057741783862,3.139389038085937,2.768524169921875,2.881910436293658,0.1125880583251143,3.026641845703125,2.6720123291015625,2.971435546875,2.898590087890625,2.876449584960937,2.813751220703125
A01,26356,True,True,5,1.0,4.0,608.0,3040.0,419.8666454959241,1128.0,208.0,2832.0,3,60.0,20.0,8.0,199.9487731797581,130.63413237649425,12.006475668142206,599.8463195392742,3100.0,3.9182376861572266,0.0394585117519017,1,244.56521739130437,-1.340114490851453,1.186907063313527,1.340114490851453,1.186907063313527,3.985776901245117,0.0492591596045559,4.0424346923828125,3.919677734375,3.850698471069336,0.032902789713978,3.903045654296875,3.794204711914064,3.919677734375,4.0424346923828125,3.794204711914064,3.860015869140625
A01,268150,True,True,12,7.0,5.0,218.0,2616.0,104.49532394931713,448.0,1480.0,1136.0,6,444.0,74.0,129.01472784143678,252.6527958369157,185.26990418183908,12.817822965129618,1515.9167750214942,3060.0,3.1203024122450085,0.101305909470108,3,212.9156010230179,-1.624733091738524,0.8003615135944577,1.624733091738524,0.8003615135944577,3.152821011013455,0.1053662757785824,3.30889892578125,2.88458251953125,3.0877838134765625,0.0998117097957662,3.23797607421875,2.8689117431640625,3.2239532470703125,3.117706298828125,3.1524810791015625,3.08319091796875
A01,278309,False,False,12,7.0,5.0,218.33333333333331,2620.0,75.49994982940336,380.0,1644.0,976.0,4,448.0,112.0,125.47509713086498,225.49106711952956,263.09699197107113,12.790422323216912,901.964268478118,3068.0,3.274620532989502,0.2012736292019751,1,213.23529411764704,0.7871648103939943,2.544814606050233,2.651252019180909,0.2580165666742449,3.320941925048828,0.2001845320846105,3.5481109619140625,2.99102783203125,3.228299140930176,0.2037819051471847,3.460189819335937,2.905364990234375,3.485580444335937,3.0005035400390625,3.42901611328125,2.9165496826171875
A01,284582,True,True,7,5.0,2.0,431.4285714285714,3020.0,476.0360130434311,1496.0,1404.0,1616.0,4,68.0,17.0,3.829708431025352,170.06333922324671,76.09824386784284,15.646012776434752,680.2533568929869,3088.0,2.8733035000887783,0.0724691725522175,1,243.60613810741688,0.5066193231188238,1.8929889971381388,1.53542407117373,1.2175973897408454,2.920773592862216,0.0798045027592834,3.053009033203125,2.7833251953125,2.825833407315341,0.068915836182836,2.9662322998046875,2.71014404296875,2.7833251953125,3.053009033203125,2.71014404296875,2.9662322998046875
A01,285451,True,True,13,10.0,3.0,218.7692307692308,2844.0,124.6796921756933,420.0,1936.0,908.0,5,216.0,43.2,27.62607463973121,420.8502413876393,105.75148809062443,15.626082263356972,2104.2512069381964,3060.0,3.1111628214518228,0.096244149429137,4,231.4578005115089,1.41748579337511,2.418111956048204,2.798758554923544,0.1532382381972928,3.171878390842014,0.1084877848461298,3.34515380859375,2.966705322265625,3.050447252061632,0.085533493043416,3.176727294921875,2.876739501953125,3.1895904541015625,3.34515380859375,3.0472412109375,3.1416015625
A01,287235,False,False,11,6.0,5.0,261.09090909090907,2872.0,68.02566360639865,404.0,1476.0,1396.0,5,88.0,17.6,11.171392035015153,119.91862144284948,70.70059484888162,10.867529105987412,599.5931072142474,2960.0,3.16801511324369,0.0689504031918757,1,233.05626598465477,-0.051496829246064,2.121338349441147,1.5317680935139364,1.4684736374633247,3.199694119966947,0.0561661699267113,3.2917938232421875,3.120147705078125,3.129518508911133,0.1120432885253173,3.316513061523437,2.9314117431640625,,3.1311798095703125,3.316513061523437,2.955230712890625
A01,291466,False,False,9,5.0,4.0,292.8888888888889,2636.0,170.1502603909589,576.0,1328.0,1308.0,6,436.0,72.66666666666667,122.20420069157468,234.79260249477773,201.94288476869167,12.68904887712526,1408.7556149686666,3072.0,2.8929759434291293,0.1649694890482867,2,213.55498721227625,-0.276703529435537,1.658128827921597,1.3900662696168449,0.9453421704654048,2.919391087123326,0.2735942805185415,3.119979858398437,2.01708984375,2.87838134765625,0.0994713617199773,3.0438690185546875,2.6858673095703125,2.910400390625,3.0313720703125,2.6858673095703125,2.968978881835937
A01,293537,True,False,10,7.0,3.0,287.6,2876.0,210.37490344620485,792.0,1876.0,1000.0,3,204.0,68.0,97.32420048477152,284.337444942089,340.32152719587697,22.31030263546366,853.0123348262671,3080.0,3.3213412945087137,0.1142184387942839,1,233.05626598465477,-0.9947539975067808,1.797802008948871,1.797802008948871,0.9947539975067808,3.3650289682241588,0.1340349404592699,3.49444580078125,3.173446655273437,3.277653620793269,0.0987810176506467,3.39105224609375,3.11639404296875,3.494384765625,3.208480834960937,3.3378143310546875,3.1173095703125
